,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
877,Nonfamily households,1 worker,2-person household,"Less than $15,000",2 vehicles available,0.0,73.8718004693
878,Nonfamily households,1 worker,2-person household,"Less than $15,000",3 vehicles available,0.0,104.043206758
879,Nonfamily households,1 worker,2-person household,"Less than $15,000",4 or more vehicles available,0.0,61.7418980603
880,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",No vehicle available,0.0,2.47266680749
881,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,4.35565983344
882,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,3.98971591114
883,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,5.61923270873
884,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,3.33459630753
885,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",No vehicle available,0.0,2.38947081349
886,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,4.20910816368
887,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,3.85547688629
888,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,5.43016653559
889,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,3.22239960817
890,Nonfamily households,1 worker,3-person household,"$150,000 or more",No vehicle available,0.0,2.20100063051
891,Nonfamily households,1 worker,3-person household,"$150,000 or more",1 vehicle available,0.0,3.87711357254
892,Nonfamily households,1 worker,3-person household,"$150,000 or more",2 vehicles available,0.0,3.55137506169
893,Nonfamily households,1 worker,3-person household,"$150,000 or more",3 vehicles available,0.0,5.00186062168
894,Nonfamily households,1 worker,3-person household,"$150,000 or more",4 or more vehicles available,0.0,2.96823193207
895,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",No vehicle available,0.0,2.81961789135
896,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,4.96682220095
897,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,4.54953102876
898,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,6.40769271185
899,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,3.8024886251
900,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",No vehicle available,0.0,2.21748439203
901,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,3.90615010011
902,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,3.57797206432
903,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,5.03932061895
904,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,2.99046165187
905,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",No vehicle available,0.0,2.68977448885
906,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,4.73810004105
907,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,4.34002512713
908,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,6.11261846563
909,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,3.62738402579
910,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",No vehicle available,0.0,2.70509671002
911,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,4.76509048841
912,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,4.36474795247
913,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,6.14743881673
914,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,3.64804731208
915,Nonfamily households,1 worker,3-person household,"Less than $15,000",No vehicle available,0.0,3.02964658715
916,Nonfamily households,1 worker,3-person household,"Less than $15,000",1 vehicle available,0.0,5.33679261159
917,Nonfamily households,1 worker,3-person household,"Less than $15,000",2 vehicles available,0.0,4.88841810682
918,Nonfamily households,1 worker,3-person household,"Less than $15,000",3 vehicles available,0.0,6.88499119526
919,Nonfamily households,1 worker,3-person household,"Less than $15,000",4 or more vehicles available,0.0,4.0857297441
920,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,1.42058045409
921,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,2.50238536195
922,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,2.29214563951
923,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,3.22832503305
924,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,1.91577058519
925,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,1.37278323265
926,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,2.41818944969
927,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,2.21502350793
928,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,3.11970396478
929,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,1.85131206711
930,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,1.26450456878
931,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,2.2274540762
932,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,2.04031290528
933,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,2.87363643646
934,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,1.70528930673
935,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,1.61990853451
936,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,2.85350639085
937,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,2.61376698031
938,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,3.68130594656
939,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,2.1845810367
940,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,1.27397471225
941,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,2.2441359532
942,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,2.05559324227
943,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,2.89515771049
944,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,1.71806058078
945,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,1.5453117473
946,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,2.72210242296
947,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,2.49340301216
948,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,3.51178180954
949,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,2.08398108103
950,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,1.55411457016
951,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,2.73760879925
952,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,2.507606609
953,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,3.53178657121
954,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,2.0958524179
955,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,1.74057285497
956,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,3.06605938519
957,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,2.80846218056
958,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,3.9555203673
959,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,2.34730688242
960,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
961,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
962,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
963,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
964,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
965,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
966,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
967,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
968,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
969,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
970,Nonfamily households,2 workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
971,Nonfamily households,2 workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
972,Nonfamily households,2 workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
973,Nonfamily households,2 workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
974,Nonfamily households,2 workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
975,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
976,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
977,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
978,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
979,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
980,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
981,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
982,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
983,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
984,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
985,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
986,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
987,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
988,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
989,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
990,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
991,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
992,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
993,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
994,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
995,Nonfamily households,2 workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
996,Nonfamily households,2 workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
997,Nonfamily households,2 workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
998,Nonfamily households,2 workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
999,Nonfamily households,2 workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
1000,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,19.3764090729
1001,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,46.5326024143
1002,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,60.7140990111
1003,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,45.9846244532
1004,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,41.8096251965
1005,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,18.7244653463
1006,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,44.9669543052
1007,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,58.6712965591
1008,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,44.4374137539
1009,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,40.402887614
1010,Nonfamily households,2 workers,2-person household,"$150,000 or more",No vehicle available,0.0,17.2475678718
1011,Nonfamily households,2 workers,2-person household,"$150,000 or more",1 vehicle available,0.0,41.4201731276
1012,Nonfamily households,2 workers,2-person household,"$150,000 or more",2 vehicles available,0.0,54.0435815289
1013,Nonfamily households,2 workers,2-person household,"$150,000 or more",3 vehicles available,0.0,40.9324002363
1014,Nonfamily households,2 workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,37.2160984813
1015,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,22.0952008279
1016,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,53.0618027067
1017,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,69.2331693499
1018,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,52.4369354748
1019,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,47.6761231548
1020,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,17.3767385733
1021,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,41.7303776075
1022,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,54.4483253972
1023,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,41.2389516813
1024,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,37.4948177526
1025,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,21.0777168407
1026,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,50.6183067182
1027,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,66.0449819354
1028,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,50.0222146221
1029,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,45.4806377071
1030,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,21.197785434
1031,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,50.9066524119
1032,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,66.4212052303
1033,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,50.3071646947
1034,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,45.7397168206
1035,Nonfamily households,2 workers,2-person household,"Less than $15,000",No vehicle available,0.0,23.7410359702
1036,Nonfamily households,2 workers,2-person household,"Less than $15,000",1 vehicle available,0.0,57.0142890536
1037,Nonfamily households,2 workers,2-person household,"Less than $15,000",2 vehicles available,0.0,74.3902341809
1038,Nonfamily households,2 workers,2-person household,"Less than $15,000",3 vehicles available,0.0,56.3428764901
1039,Nonfamily households,2 workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,51.2274390965
1040,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,1.88067628483
1041,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,4.5164592419
1042,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,5.89291678017
1043,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,4.46327244386
1044,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,4.05804658072
1045,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,1.81739855876
1046,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,4.3644972732
1047,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,5.6946421612
1048,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,4.31310001208
1049,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,3.92150848429
1050,Nonfamily households,2 workers,3-person household,"$150,000 or more",No vehicle available,0.0,1.6740507359
1051,Nonfamily households,2 workers,3-person household,"$150,000 or more",1 vehicle available,0.0,4.02024632231
1052,Nonfamily households,2 workers,3-person household,"$150,000 or more",2 vehicles available,0.0,5.24547565787
1053,Nonfamily households,2 workers,3-person household,"$150,000 or more",3 vehicles available,0.0,3.97290303462
1054,Nonfamily households,2 workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,3.61219839881
1055,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,2.14456249604
1056,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,5.15018410303
1057,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,6.71977863547
1058,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,5.08953442435
1059,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,4.62744948421
1060,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,1.68658805766
1061,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,4.05035480146
1062,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,5.28476013993
1063,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,4.00265694983
1064,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,3.63925092035
1065,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,2.04580539416
1066,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,4.91301812762
1067,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,6.41033283262
1068,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,4.85516136662
1069,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,4.41435543774
1070,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,2.05745926435
1071,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,4.94100499072
1072,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,6.44684910485
1073,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,4.88281865038
1074,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,4.43950168351
1075,Nonfamily households,2 workers,3-person household,"Less than $15,000",No vehicle available,0.0,2.30430742655
1076,Nonfamily households,2 workers,3-person household,"Less than $15,000",1 vehicle available,0.0,5.53381283995
1077,Nonfamily households,2 workers,3-person household,"Less than $15,000",2 vehicles available,0.0,7.22032388565
1078,Nonfamily households,2 workers,3-person household,"Less than $15,000",3 vehicles available,0.0,5.46864546654
1079,Nonfamily households,2 workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,4.97214057977
1080,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.628303778846
1081,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,1.50887658422
1082,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,1.96872896801
1083,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,1.49110772817
1084,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,1.35572826752
1085,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.607163705603
1086,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,1.4581085281
1087,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,1.90248859834
1088,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,1.44093752762
1089,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,1.31011307971
1090,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.559273497426
1091,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,1.34309980754
1092,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,1.75242927465
1093,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,1.32728317455
1094,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,1.20677754179
1095,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.716463929014
1096,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,1.72059389475
1097,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,2.24497025018
1098,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,1.70033180999
1099,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,1.54595664378
1100,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.563462015514
1101,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,1.35315856745
1102,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,1.76555358994
1103,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,1.33722348034
1104,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,1.21581535529
1105,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.683470765436
1106,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,1.64136054674
1107,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,2.14158937127
1108,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,1.62203153097
1109,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,1.4747653411
1110,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.687364136526
1111,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,1.65071050877
1112,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,2.15378887206
1113,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,1.63127138583
1114,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,1.48316629844
1115,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.769832147827
1116,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,1.84875810197
1117,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,2.41219438902
1118,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,1.82698672786
1119,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,1.66111240962
1120,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
1121,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
1122,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
1123,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
1124,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
1125,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
1126,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
1127,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
1128,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
1129,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
1130,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
1131,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
1132,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
1133,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
1134,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
1135,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
1136,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
1137,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
1138,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
1139,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
1140,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
1141,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
1142,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
1143,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
1144,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
1145,Nonfamily households,3 or more workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
1146,Nonfamily households,3 or more workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
