,hh_inc,hh_size,hh_type,vehicle,workers,sample,total
851,"$45,000 to $59,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
852,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,No workers,0.0,0.0229787518764
853,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,1 worker,1.0,60.1787759208
854,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,2 workers,0.0,0.0727287262101
855,"$45,000 to $59,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
856,"$45,000 to $59,999",2-person household,Family households,4 or more vehicles available,No workers,0.0,0.00578042552183
857,"$45,000 to $59,999",2-person household,Family households,4 or more vehicles available,1 worker,1.0,47.1184892674
858,"$45,000 to $59,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0524403105627
859,"$45,000 to $59,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
860,"$45,000 to $59,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,5.34243198538
861,"$45,000 to $59,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,3.04804782181
862,"$45,000 to $59,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,4.50605756715
863,"$45,000 to $59,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
864,"$45,000 to $59,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,8.55091256569
865,"$45,000 to $59,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,8.38197854646
866,"$45,000 to $59,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,11.2959410786
867,"$45,000 to $59,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
868,"$45,000 to $59,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,5.25274504176
869,"$45,000 to $59,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,12.2788431842
870,"$45,000 to $59,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,9.31226721042
871,"$45,000 to $59,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
872,"$45,000 to $59,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,3.10299435914
873,"$45,000 to $59,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,8.12639447203
874,"$45,000 to $59,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,9.82110901375
875,"$45,000 to $59,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
876,"$45,000 to $59,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.780574501357
877,"$45,000 to $59,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,6.36276535796
878,"$45,000 to $59,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,7.08141106808
879,"$45,000 to $59,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
880,"$45,000 to $59,999",3-person household,Family households,No vehicle available,No workers,0.0,0.0274971701187
881,"$45,000 to $59,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0225427873448
882,"$45,000 to $59,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.0341808240732
883,"$45,000 to $59,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.0766756079559
884,"$45,000 to $59,999",3-person household,Family households,1 vehicle available,No workers,0.0,0.0440110230944
885,"$45,000 to $59,999",3-person household,Family households,1 vehicle available,1 worker,3.0,185.974601727
886,"$45,000 to $59,999",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0856856728955
887,"$45,000 to $59,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0532512118622
888,"$45,000 to $59,999",3-person household,Family households,2 vehicles available,No workers,0.0,0.0270355569146
889,"$45,000 to $59,999",3-person household,Family households,2 vehicles available,1 worker,1.0,90.812010481
890,"$45,000 to $59,999",3-person household,Family households,2 vehicles available,2 workers,1.0,70.6384600059
891,"$45,000 to $59,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0233728348433
892,"$45,000 to $59,999",3-person household,Family households,3 vehicles available,No workers,0.0,0.0159709218581
893,"$45,000 to $59,999",3-person household,Family households,3 vehicles available,1 worker,0.0,0.0601012822543
894,"$45,000 to $59,999",3-person household,Family households,3 vehicles available,2 workers,0.0,0.0744982935525
895,"$45,000 to $59,999",3-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0476519312232
896,"$45,000 to $59,999",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.00401756913571
897,"$45,000 to $59,999",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0470578136482
898,"$45,000 to $59,999",3-person household,Family households,4 or more vehicles available,2 workers,1.0,53.7162391515
899,"$45,000 to $59,999",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0525197963902
900,"$45,000 to $59,999",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.312664482632
901,"$45,000 to $59,999",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.256329248131
902,"$45,000 to $59,999",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.388662892532
903,"$45,000 to $59,999",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.871862056661
904,"$45,000 to $59,999",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.500439998245
905,"$45,000 to $59,999",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.70489256871
906,"$45,000 to $59,999",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.97431359188
907,"$45,000 to $59,999",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.605508222649
908,"$45,000 to $59,999",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.307415576909
909,"$45,000 to $59,999",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.03260408803
910,"$45,000 to $59,999",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.803214929259
911,"$45,000 to $59,999",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.265767541983
912,"$45,000 to $59,999",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.181601961161
913,"$45,000 to $59,999",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.683398918524
914,"$45,000 to $59,999",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.847104276915
915,"$45,000 to $59,999",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.541839991462
916,"$45,000 to $59,999",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.045682925546
917,"$45,000 to $59,999",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.535084406672
918,"$45,000 to $59,999",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.610795949211
919,"$45,000 to $59,999",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.597191452626
920,"$45,000 to $59,999",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0773886893419
921,"$45,000 to $59,999",4-or-more-person household,Family households,No vehicle available,1 worker,0.0,0.0392905539715
922,"$45,000 to $59,999",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.0383508452812
923,"$45,000 to $59,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0872588158311
924,"$45,000 to $59,999",4-or-more-person household,Family households,1 vehicle available,No workers,0.0,0.123865669783
925,"$45,000 to $59,999",4-or-more-person household,Family households,1 vehicle available,1 worker,2.0,216.094103322
926,"$45,000 to $59,999",4-or-more-person household,Family households,1 vehicle available,2 workers,0.0,0.0961392263979
927,"$45,000 to $59,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0606012500265
928,"$45,000 to $59,999",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.0760895141654
929,"$45,000 to $59,999",4-or-more-person household,Family households,2 vehicles available,1 worker,0.0,0.158279193451
930,"$45,000 to $59,999",4-or-more-person household,Family households,2 vehicles available,2 workers,2.0,158.512541698
931,"$45,000 to $59,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,2.0,53.1977755485
932,"$45,000 to $59,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0449489421946
933,"$45,000 to $59,999",4-or-more-person household,Family households,3 vehicles available,1 worker,1.0,104.752470848
934,"$45,000 to $59,999",4-or-more-person household,Family households,3 vehicles available,2 workers,1.0,83.5869996474
935,"$45,000 to $59,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0542291245084
936,"$45,000 to $59,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0113071420954
937,"$45,000 to $59,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,1.0,82.0185870826
938,"$45,000 to $59,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,1.0,60.2695585215
939,"$45,000 to $59,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0597688803894
940,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.497720273665
941,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.252694617798
942,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.246650943064
943,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.561199344044
944,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.796633921392
945,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.694897517695
946,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.61831312146
947,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.389752960079
948,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.489364713829
949,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,1.01796223905
950,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.509731501492
951,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.171069000067
952,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.289086170089
953,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.67370863754
954,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.537584299374
955,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.348771053244
956,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0727211418872
957,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.527497156956
958,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.387619707945
959,"$45,000 to $59,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.384399629417
960,"$60,000 to $99,999",1-person household,Family households,No vehicle available,No workers,0.0,0.0
961,"$60,000 to $99,999",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
962,"$60,000 to $99,999",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
963,"$60,000 to $99,999",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
964,"$60,000 to $99,999",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
965,"$60,000 to $99,999",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
966,"$60,000 to $99,999",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
967,"$60,000 to $99,999",1-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
968,"$60,000 to $99,999",1-person household,Family households,2 vehicles available,No workers,0.0,0.0
969,"$60,000 to $99,999",1-person household,Family households,2 vehicles available,1 worker,0.0,0.0
970,"$60,000 to $99,999",1-person household,Family households,2 vehicles available,2 workers,0.0,0.0
971,"$60,000 to $99,999",1-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
972,"$60,000 to $99,999",1-person household,Family households,3 vehicles available,No workers,0.0,0.0
973,"$60,000 to $99,999",1-person household,Family households,3 vehicles available,1 worker,0.0,0.0
974,"$60,000 to $99,999",1-person household,Family households,3 vehicles available,2 workers,0.0,0.0
975,"$60,000 to $99,999",1-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
976,"$60,000 to $99,999",1-person household,Family households,4 or more vehicles available,No workers,0.0,0.0
977,"$60,000 to $99,999",1-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0
978,"$60,000 to $99,999",1-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0
979,"$60,000 to $99,999",1-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
980,"$60,000 to $99,999",1-person household,Nonfamily households,No vehicle available,No workers,0.0,81.7364143464
981,"$60,000 to $99,999",1-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.00819694544306
982,"$60,000 to $99,999",1-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.0
983,"$60,000 to $99,999",1-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
984,"$60,000 to $99,999",1-person household,Nonfamily households,1 vehicle available,No workers,0.0,130.824488627
985,"$60,000 to $99,999",1-person household,Nonfamily households,1 vehicle available,1 worker,6.0,135.247131673
986,"$60,000 to $99,999",1-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.0
987,"$60,000 to $99,999",1-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
988,"$60,000 to $99,999",1-person household,Nonfamily households,2 vehicles available,No workers,0.0,80.3642510311
989,"$60,000 to $99,999",1-person household,Nonfamily households,2 vehicles available,1 worker,1.0,33.0208098981
990,"$60,000 to $99,999",1-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.0
991,"$60,000 to $99,999",1-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
992,"$60,000 to $99,999",1-person household,Nonfamily households,3 vehicles available,No workers,0.0,47.4741902841
993,"$60,000 to $99,999",1-person household,Nonfamily households,3 vehicles available,1 worker,1.0,21.853860579
994,"$60,000 to $99,999",1-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.0
995,"$60,000 to $99,999",1-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
996,"$60,000 to $99,999",1-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,11.9423814933
997,"$60,000 to $99,999",1-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.017111030914
998,"$60,000 to $99,999",1-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.0
999,"$60,000 to $99,999",1-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
1000,"$60,000 to $99,999",2-person household,Family households,No vehicle available,No workers,0.0,0.0361228362655
1001,"$60,000 to $99,999",2-person household,Family households,No vehicle available,1 worker,1.0,20.6093653037
1002,"$60,000 to $99,999",2-person household,Family households,No vehicle available,2 workers,0.0,0.0304676933925
1003,"$60,000 to $99,999",2-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
1004,"$60,000 to $99,999",2-person household,Family households,1 vehicle available,No workers,0.0,0.0578169671371
1005,"$60,000 to $99,999",2-person household,Family households,1 vehicle available,1 worker,2.0,113.349440646
1006,"$60,000 to $99,999",2-person household,Family households,1 vehicle available,2 workers,1.0,76.3774683819
1007,"$60,000 to $99,999",2-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0
1008,"$60,000 to $99,999",2-person household,Family households,2 vehicles available,No workers,4.0,142.065673167
1009,"$60,000 to $99,999",2-person household,Family households,2 vehicles available,1 worker,9.0,747.210219571
1010,"$60,000 to $99,999",2-person household,Family households,2 vehicles available,2 workers,8.0,503.71891247
1011,"$60,000 to $99,999",2-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0
1012,"$60,000 to $99,999",2-person household,Family households,3 vehicles available,No workers,1.0,20.9808861348
1013,"$60,000 to $99,999",2-person household,Family households,3 vehicles available,1 worker,4.0,219.786357783
1014,"$60,000 to $99,999",2-person household,Family households,3 vehicles available,2 workers,2.0,132.810792471
1015,"$60,000 to $99,999",2-person household,Family households,3 vehicles available,3 or more workers,0.0,0.0
1016,"$60,000 to $99,999",2-person household,Family households,4 or more vehicles available,No workers,1.0,5.27785191888
1017,"$60,000 to $99,999",2-person household,Family households,4 or more vehicles available,1 worker,0.0,0.0430218170021
1018,"$60,000 to $99,999",2-person household,Family households,4 or more vehicles available,2 workers,0.0,0.0478809376031
1019,"$60,000 to $99,999",2-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0
1020,"$60,000 to $99,999",2-person household,Nonfamily households,No vehicle available,No workers,0.0,4.87793931416
1021,"$60,000 to $99,999",2-person household,Nonfamily households,No vehicle available,1 worker,0.0,2.78303820098
1022,"$60,000 to $99,999",2-person household,Nonfamily households,No vehicle available,2 workers,0.0,4.11428267479
1023,"$60,000 to $99,999",2-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.0
1024,"$60,000 to $99,999",2-person household,Nonfamily households,1 vehicle available,No workers,0.0,7.80746159994
1025,"$60,000 to $99,999",2-person household,Nonfamily households,1 vehicle available,1 worker,0.0,7.65321538845
1026,"$60,000 to $99,999",2-person household,Nonfamily households,1 vehicle available,2 workers,0.0,10.3138262178
1027,"$60,000 to $99,999",2-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.0
1028,"$60,000 to $99,999",2-person household,Nonfamily households,2 vehicles available,No workers,0.0,4.79605011661
1029,"$60,000 to $99,999",2-person household,Nonfamily households,2 vehicles available,1 worker,0.0,11.211270834
1030,"$60,000 to $99,999",2-person household,Nonfamily households,2 vehicles available,2 workers,0.0,8.50262098872
1031,"$60,000 to $99,999",2-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.0
1032,"$60,000 to $99,999",2-person household,Nonfamily households,3 vehicles available,No workers,0.0,2.83320746385
1033,"$60,000 to $99,999",2-person household,Nonfamily households,3 vehicles available,1 worker,0.0,7.41985282845
1034,"$60,000 to $99,999",2-person household,Nonfamily households,3 vehicles available,2 workers,0.0,8.96722202509
1035,"$60,000 to $99,999",2-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.0
1036,"$60,000 to $99,999",2-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.712708193238
1037,"$60,000 to $99,999",2-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,5.80956077144
1038,"$60,000 to $99,999",2-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,6.46572451334
1039,"$60,000 to $99,999",2-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.0
1040,"$60,000 to $99,999",3-person household,Family households,No vehicle available,No workers,0.0,0.0251064547976
1041,"$60,000 to $99,999",3-person household,Family households,No vehicle available,1 worker,0.0,0.0205828261251
1042,"$60,000 to $99,999",3-person household,Family households,No vehicle available,2 workers,0.0,0.0312090048115
1043,"$60,000 to $99,999",3-person household,Family households,No vehicle available,3 or more workers,0.0,0.070009120099
1044,"$60,000 to $99,999",3-person household,Family households,1 vehicle available,No workers,1.0,40.184526522
1045,"$60,000 to $99,999",3-person household,Family households,1 vehicle available,1 worker,2.0,113.203477827
1046,"$60,000 to $99,999",3-person household,Family households,1 vehicle available,2 workers,0.0,0.0782358135061
1047,"$60,000 to $99,999",3-person household,Family households,1 vehicle available,3 or more workers,0.0,0.0486213358598
1048,"$60,000 to $99,999",3-person household,Family households,2 vehicles available,No workers,0.0,0.0246849761148
1049,"$60,000 to $99,999",3-person household,Family households,2 vehicles available,1 worker,1.0,82.9164465426
1050,"$60,000 to $99,999",3-person household,Family households,2 vehicles available,2 workers,4.0,257.987464958
1051,"$60,000 to $99,999",3-person household,Family households,2 vehicles available,3 or more workers,0.0,0.0213407059327
1052,"$60,000 to $99,999",3-person household,Family households,3 vehicles available,No workers,1.0,14.5823452368
1053,"$60,000 to $99,999",3-person household,Family households,3 vehicles available,1 worker,0.0,0.0548758333924
1054,"$60,000 to $99,999",3-person household,Family households,3 vehicles available,2 workers,2.0,136.042220454
1055,"$60,000 to $99,999",3-person household,Family households,3 vehicles available,3 or more workers,1.0,43.5088793541
1056,"$60,000 to $99,999",3-person household,Family households,4 or more vehicles available,No workers,0.0,0.00366826540573
1057,"$60,000 to $99,999",3-person household,Family households,4 or more vehicles available,1 worker,0.0,0.042966416767
1058,"$60,000 to $99,999",3-person household,Family households,4 or more vehicles available,2 workers,1.0,49.0459317935
1059,"$60,000 to $99,999",3-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0479535126108
1060,"$60,000 to $99,999",3-person household,Nonfamily households,No vehicle available,No workers,0.0,0.285480166364
1061,"$60,000 to $99,999",3-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.234042945282
1062,"$60,000 to $99,999",3-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.354870966748
1063,"$60,000 to $99,999",3-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.796058838811
1064,"$60,000 to $99,999",3-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.456929718244
1065,"$60,000 to $99,999",3-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.643606354293
1066,"$60,000 to $99,999",3-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.889602822677
1067,"$60,000 to $99,999",3-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.55286288574
1068,"$60,000 to $99,999",3-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.280687621759
1069,"$60,000 to $99,999",3-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.942825307043
1070,"$60,000 to $99,999",3-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.733380170655
1071,"$60,000 to $99,999",3-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.242660635646
1072,"$60,000 to $99,999",3-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.165812751252
1073,"$60,000 to $99,999",3-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.623981449094
1074,"$60,000 to $99,999",3-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.773453600694
1075,"$60,000 to $99,999",3-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.494730228399
1076,"$60,000 to $99,999",3-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.041711067004
1077,"$60,000 to $99,999",3-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.488562001508
1078,"$60,000 to $99,999",3-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.557690875942
1079,"$60,000 to $99,999",3-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.545269209382
1080,"$60,000 to $99,999",4-or-more-person household,Family households,No vehicle available,No workers,0.0,0.0706602033017
1081,"$60,000 to $99,999",4-or-more-person household,Family households,No vehicle available,1 worker,1.0,35.8744741004
1082,"$60,000 to $99,999",4-or-more-person household,Family households,No vehicle available,2 workers,0.0,0.0350164674891
1083,"$60,000 to $99,999",4-or-more-person household,Family households,No vehicle available,3 or more workers,0.0,0.0796721810243
1084,"$60,000 to $99,999",4-or-more-person household,Family households,1 vehicle available,No workers,1.0,113.096286852
1085,"$60,000 to $99,999",4-or-more-person household,Family households,1 vehicle available,1 worker,1.0,98.6530034483
1086,"$60,000 to $99,999",4-or-more-person household,Family households,1 vehicle available,2 workers,2.0,175.56098547
1087,"$60,000 to $99,999",4-or-more-person household,Family households,1 vehicle available,3 or more workers,1.0,55.3323319418
1088,"$60,000 to $99,999",4-or-more-person household,Family households,2 vehicles available,No workers,0.0,0.069473983676
1089,"$60,000 to $99,999",4-or-more-person household,Family households,2 vehicles available,1 worker,6.0,867.106556481
1090,"$60,000 to $99,999",4-or-more-person household,Family households,2 vehicles available,2 workers,2.0,144.73081942
1091,"$60,000 to $99,999",4-or-more-person household,Family households,2 vehicles available,3 or more workers,2.0,48.5725455156
1092,"$60,000 to $99,999",4-or-more-person household,Family households,3 vehicles available,No workers,0.0,0.0410408991375
1093,"$60,000 to $99,999",4-or-more-person household,Family households,3 vehicles available,1 worker,1.0,95.6448668328
1094,"$60,000 to $99,999",4-or-more-person household,Family households,3 vehicles available,2 workers,2.0,152.639214818
1095,"$60,000 to $99,999",4-or-more-person household,Family households,3 vehicles available,3 or more workers,2.0,99.028449641
1096,"$60,000 to $99,999",4-or-more-person household,Family households,4 or more vehicles available,No workers,0.0,0.0103240533729
1097,"$60,000 to $99,999",4-or-more-person household,Family households,4 or more vehicles available,1 worker,2.0,149.775117968
1098,"$60,000 to $99,999",4-or-more-person household,Family households,4 or more vehicles available,2 workers,2.0,110.058958079
1099,"$60,000 to $99,999",4-or-more-person household,Family households,4 or more vehicles available,3 or more workers,0.0,0.0545723318917
1100,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,No vehicle available,No workers,0.0,0.454446457533
1101,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,No vehicle available,1 worker,0.0,0.230724324429
1102,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,No vehicle available,2 workers,0.0,0.22520611125
1103,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,No vehicle available,3 or more workers,0.0,0.512406400472
1104,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,1 vehicle available,No workers,0.0,0.727371342263
1105,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,1 vehicle available,1 worker,0.0,0.634480313489
1106,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,1 vehicle available,2 workers,0.0,0.564554474794
1107,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,1 vehicle available,3 or more workers,0.0,0.355866259408
1108,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,2 vehicles available,No workers,0.0,0.446817363905
1109,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,2 vehicles available,1 worker,0.0,0.929456479706
1110,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,2 vehicles available,2 workers,0.0,0.465413380572
1111,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,2 vehicles available,3 or more workers,0.0,0.15619556845
1112,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,3 vehicles available,No workers,0.0,0.263951847795
1113,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,3 vehicles available,1 worker,0.0,0.61513368038
1114,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,3 vehicles available,2 workers,0.0,0.490844543415
1115,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,3 vehicles available,3 or more workers,0.0,0.318447485512
1116,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,No workers,0.0,0.0663984713241
1117,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,1 worker,0.0,0.481634418007
1118,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,2 workers,0.0,0.353918480854
1119,"$60,000 to $99,999",4-or-more-person household,Nonfamily households,4 or more vehicles available,3 or more workers,0.0,0.350978368992
1120,"Less than $15,000",1-person household,Family households,No vehicle available,No workers,0.0,0.0
1121,"Less than $15,000",1-person household,Family households,No vehicle available,1 worker,0.0,0.0
1122,"Less than $15,000",1-person household,Family households,No vehicle available,2 workers,0.0,0.0
1123,"Less than $15,000",1-person household,Family households,No vehicle available,3 or more workers,0.0,0.0
1124,"Less than $15,000",1-person household,Family households,1 vehicle available,No workers,0.0,0.0
1125,"Less than $15,000",1-person household,Family households,1 vehicle available,1 worker,0.0,0.0
1126,"Less than $15,000",1-person household,Family households,1 vehicle available,2 workers,0.0,0.0
