,hh_type,workers,hh_size,hh_inc,vehicle,sample,total
878,Nonfamily households,1 worker,2-person household,"Less than $15,000",3 vehicles available,0.0,39.8502048782
879,Nonfamily households,1 worker,2-person household,"Less than $15,000",4 or more vehicles available,0.0,33.1239753615
880,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",No vehicle available,0.0,3.2909514137
881,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,4.73610010437
882,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,5.09008395602
883,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,4.9946073573
884,Nonfamily households,1 worker,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,4.151578431
885,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",No vehicle available,0.0,3.35626057939
886,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,4.83008834897
887,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,5.19109703543
888,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,5.09372569679
889,Nonfamily households,1 worker,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,4.23396680128
890,Nonfamily households,1 worker,3-person household,"$150,000 or more",No vehicle available,0.0,2.68600636818
891,Nonfamily households,1 worker,3-person household,"$150,000 or more",1 vehicle available,0.0,3.86550679166
892,Nonfamily households,1 worker,3-person household,"$150,000 or more",2 vehicles available,0.0,4.15442107821
893,Nonfamily households,1 worker,3-person household,"$150,000 or more",3 vehicles available,0.0,4.07649505624
894,Nonfamily households,1 worker,3-person household,"$150,000 or more",4 or more vehicles available,0.0,3.38843231087
895,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",No vehicle available,0.0,3.00628180492
896,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,4.3264241188
897,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,4.64978811865
898,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,4.56257031278
899,Nonfamily households,1 worker,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,3.79246398073
900,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",No vehicle available,0.0,3.19096596345
901,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,4.59220825006
902,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,4.93543738967
903,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,4.84286155414
904,Nonfamily households,1 worker,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,4.02544547232
905,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",No vehicle available,0.0,3.1794957438
906,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,4.57570113656
907,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,4.91769650757
908,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,4.82545344436
909,Nonfamily households,1 worker,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,4.01097563958
910,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",No vehicle available,0.0,3.84246646522
911,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,5.52980082027
912,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,5.94310715884
913,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,5.8316300865
914,Nonfamily households,1 worker,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,4.84732191196
915,Nonfamily households,1 worker,3-person household,"Less than $15,000",No vehicle available,0.0,2.97539210827
916,Nonfamily households,1 worker,3-person household,"Less than $15,000",1 vehicle available,0.0,4.28196989352
917,Nonfamily households,1 worker,3-person household,"Less than $15,000",2 vehicles available,0.0,4.60201131202
918,Nonfamily households,1 worker,3-person household,"Less than $15,000",3 vehicles available,0.0,4.51568967349
919,Nonfamily households,1 worker,3-person household,"Less than $15,000",4 or more vehicles available,0.0,3.75349622271
920,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.914145767611
921,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,1.31557270866
922,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,1.41390076007
923,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,1.38737969742
924,Nonfamily households,1 worker,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,1.15320689203
925,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.932287055615
926,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,1.34168034296
927,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,1.44195972157
928,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,1.41491234653
929,Nonfamily households,1 worker,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,1.17609236511
930,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.746106837988
931,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,1.07374319127
932,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,1.15399650986
933,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,1.13235056793
934,Nonfamily households,1 worker,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,0.941223575321
935,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.835071516635
936,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,1.20177474533
937,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,1.29159735123
938,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,1.26737037912
939,Nonfamily households,1 worker,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,1.05345368588
940,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.886372256343
941,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,1.27560307281
942,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,1.3709437284
943,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,1.34522842677
944,Nonfamily households,1 worker,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,1.11817024279
945,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.883186110019
946,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,1.27101780063
947,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,1.3660157455
948,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,1.34039287988
949,Nonfamily households,1 worker,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,1.11415087736
950,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,1.06734315242
951,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,1.53604334434
952,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,1.6508497309
953,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,1.61988412823
954,Nonfamily households,1 worker,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,1.34646740502
955,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.826491114829
956,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,1.18942644942
957,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,1.27832612352
958,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,1.25434808478
959,Nonfamily households,1 worker,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,1.0426293963
960,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
961,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
962,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
963,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
964,Nonfamily households,2 workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
965,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
966,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
967,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
968,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
969,Nonfamily households,2 workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
970,Nonfamily households,2 workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
971,Nonfamily households,2 workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
972,Nonfamily households,2 workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
973,Nonfamily households,2 workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
974,Nonfamily households,2 workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
975,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
976,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
977,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
978,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
979,Nonfamily households,2 workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
980,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
981,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
982,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
983,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
984,Nonfamily households,2 workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
985,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
986,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
987,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
988,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",3 vehicles available,0.0,0.0
989,Nonfamily households,2 workers,1-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,0.0
990,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",No vehicle available,0.0,0.0
991,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",1 vehicle available,0.0,0.0
992,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",2 vehicles available,0.0,0.0
993,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",3 vehicles available,0.0,0.0
994,Nonfamily households,2 workers,1-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,0.0
995,Nonfamily households,2 workers,1-person household,"Less than $15,000",No vehicle available,0.0,0.0
996,Nonfamily households,2 workers,1-person household,"Less than $15,000",1 vehicle available,0.0,0.0
997,Nonfamily households,2 workers,1-person household,"Less than $15,000",2 vehicles available,0.0,0.0
998,Nonfamily households,2 workers,1-person household,"Less than $15,000",3 vehicles available,0.0,0.0
999,Nonfamily households,2 workers,1-person household,"Less than $15,000",4 or more vehicles available,0.0,0.0
1000,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",No vehicle available,0.0,26.8109907709
1001,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",1 vehicle available,0.0,35.3546470912
1002,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",2 vehicles available,0.0,42.0725874468
1003,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",3 vehicles available,0.0,36.4383294552
1004,Nonfamily households,2 workers,2-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,36.5037533262
1005,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",No vehicle available,0.0,27.3430567963
1006,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",1 vehicle available,0.0,36.0562625861
1007,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",2 vehicles available,0.0,42.9075209476
1008,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",3 vehicles available,0.0,37.161450704
1009,Nonfamily households,2 workers,2-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,37.2281729164
1010,Nonfamily households,2 workers,2-person household,"$150,000 or more",No vehicle available,0.0,21.882575248
1011,Nonfamily households,2 workers,2-person household,"$150,000 or more",1 vehicle available,0.0,28.8557305454
1012,Nonfamily households,2 workers,2-person household,"$150,000 or more",2 vehicles available,0.0,34.3387742941
1013,Nonfamily households,2 workers,2-person household,"$150,000 or more",3 vehicles available,0.0,29.7402096413
1014,Nonfamily households,2 workers,2-person household,"$150,000 or more",4 or more vehicles available,0.0,29.7936072494
1015,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",No vehicle available,0.0,24.4918212377
1016,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",1 vehicle available,0.0,32.2964452854
1017,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",2 vehicles available,0.0,38.4332790817
1018,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",3 vehicles available,0.0,33.2863883638
1019,Nonfamily households,2 workers,2-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,33.346153024
1020,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",No vehicle available,0.0,25.9964211687
1021,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",1 vehicle available,0.0,34.2805047343
1022,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",2 vehicles available,0.0,40.794341107
1023,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",3 vehicles available,0.0,35.3312627384
1024,Nonfamily households,2 workers,2-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,35.394698906
1025,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",No vehicle available,0.0,25.9029746499
1026,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",1 vehicle available,0.0,34.1572803178
1027,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",2 vehicles available,0.0,40.6477021085
1028,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",3 vehicles available,0.0,35.2042612758
1029,Nonfamily households,2 workers,2-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,35.2674694163
1030,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",No vehicle available,0.0,31.3041184709
1031,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",1 vehicle available,0.0,41.2795659249
1032,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",2 vehicles available,0.0,49.1233342724
1033,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",3 vehicles available,0.0,42.5448575137
1034,Nonfamily households,2 workers,2-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,42.6212454631
1035,Nonfamily households,2 workers,2-person household,"Less than $15,000",No vehicle available,0.0,24.2401665435
1036,Nonfamily households,2 workers,2-person household,"Less than $15,000",1 vehicle available,0.0,31.9645976868
1037,Nonfamily households,2 workers,2-person household,"Less than $15,000",2 vehicles available,0.0,38.0383752074
1038,Nonfamily households,2 workers,2-person household,"Less than $15,000",3 vehicles available,0.0,32.9443690503
1039,Nonfamily households,2 workers,2-person household,"Less than $15,000",4 or more vehicles available,0.0,33.0035196256
1040,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",No vehicle available,0.0,3.4555502051
1041,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",1 vehicle available,0.0,4.55670434006
1042,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",2 vehicles available,0.0,5.42255000657
1043,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",3 vehicles available,0.0,4.69637537451
1044,Nonfamily households,2 workers,3-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,4.70480756833
1045,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",No vehicle available,0.0,3.52412584555
1046,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",1 vehicle available,0.0,4.64713246292
1047,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",2 vehicles available,0.0,5.53016089848
1048,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",3 vehicles available,0.0,4.78957527901
1049,Nonfamily households,2 workers,3-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,4.79817481032
1050,Nonfamily households,2 workers,3-person household,"$150,000 or more",No vehicle available,0.0,2.82034849188
1051,Nonfamily households,2 workers,3-person household,"$150,000 or more",1 vehicle available,0.0,3.71908768521
1052,Nonfamily households,2 workers,3-person household,"$150,000 or more",2 vehicles available,0.0,4.42577298127
1053,Nonfamily households,2 workers,3-person household,"$150,000 or more",3 vehicles available,0.0,3.83308429009
1054,Nonfamily households,2 workers,3-person household,"$150,000 or more",4 or more vehicles available,0.0,3.839966472
1055,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",No vehicle available,0.0,3.15664268525
1056,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",1 vehicle available,0.0,4.16254621411
1057,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",2 vehicles available,0.0,4.95349562231
1058,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",3 vehicles available,0.0,4.29013560597
1059,Nonfamily households,2 workers,3-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,4.2978384091
1060,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",No vehicle available,0.0,3.35056392615
1061,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",1 vehicle available,0.0,4.41826287502
1062,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",2 vehicles available,0.0,5.25780248048
1063,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",3 vehicles available,0.0,4.55369043409
1064,Nonfamily households,2 workers,3-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,4.5618664416
1065,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",No vehicle available,0.0,3.33852001699
1066,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",1 vehicle available,0.0,4.40238102412
1067,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",2 vehicles available,0.0,5.23890282751
1068,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",3 vehicles available,0.0,4.53732177642
1069,Nonfamily households,2 workers,3-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,4.54546839452
1070,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",No vehicle available,0.0,4.03464959303
1071,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",1 vehicle available,0.0,5.32034096453
1072,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",2 vehicles available,0.0,6.33128962934
1073,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",3 vehicles available,0.0,5.48341880998
1074,Nonfamily households,2 workers,3-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,5.49326411546
1075,Nonfamily households,2 workers,3-person household,"Less than $15,000",No vehicle available,0.0,3.124208023
1076,Nonfamily households,2 workers,3-person household,"Less than $15,000",1 vehicle available,0.0,4.11977584254
1077,Nonfamily households,2 workers,3-person household,"Less than $15,000",2 vehicles available,0.0,4.90259820582
1078,Nonfamily households,2 workers,3-person household,"Less than $15,000",3 vehicles available,0.0,4.24605424699
1079,Nonfamily households,2 workers,3-person household,"Less than $15,000",4 or more vehicles available,0.0,4.25367790343
1080,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",No vehicle available,0.0,0.82681866092
1081,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",1 vehicle available,0.0,1.09029473081
1082,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",2 vehicles available,0.0,1.29746791946
1083,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",3 vehicles available,0.0,1.1237141896
1084,Nonfamily households,2 workers,4-or-more-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,1.12573178297
1085,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",No vehicle available,0.0,0.843226936259
1086,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",1 vehicle available,0.0,1.11193170756
1087,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",2 vehicles available,0.0,1.32321626293
1088,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",3 vehicles available,0.0,1.14601437789
1089,Nonfamily households,2 workers,4-or-more-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,1.14807201055
1090,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",No vehicle available,0.0,0.674832262585
1091,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",1 vehicle available,0.0,0.88987597263
1092,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",2 vehicles available,0.0,1.05896643739
1093,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",3 vehicles available,0.0,0.917152242572
1094,Nonfamily households,2 workers,4-or-more-person household,"$150,000 or more",4 or more vehicles available,0.0,0.918798960488
1095,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",No vehicle available,0.0,0.75529826601
1096,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.995983470792
1097,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",2 vehicles available,0.0,1.18523603311
1098,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",3 vehicles available,0.0,1.02651212292
1099,Nonfamily households,2 workers,4-or-more-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,1.02835519305
1100,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",No vehicle available,0.0,0.801698315557
1101,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",1 vehicle available,0.0,1.05716947435
1102,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",2 vehicles available,0.0,1.25804834202
1103,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",3 vehicles available,0.0,1.08957358553
1104,Nonfamily households,2 workers,4-or-more-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,1.09152988053
1105,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",No vehicle available,0.0,0.798816537474
1106,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",1 vehicle available,0.0,1.05336938177
1107,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",2 vehicles available,0.0,1.25352617194
1108,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",3 vehicles available,0.0,1.08565701341
1109,Nonfamily households,2 workers,4-or-more-person household,"$45,000 to $59,999",4 or more vehicles available,0.0,1.08760627632
1110,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",No vehicle available,0.0,0.965381307112
1111,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",1 vehicle available,0.0,1.27301209094
1112,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",2 vehicles available,0.0,1.51490445878
1113,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",3 vehicles available,0.0,1.31203215946
1114,Nonfamily households,2 workers,4-or-more-person household,"$60,000 to $99,999",4 or more vehicles available,0.0,1.31438787181
1115,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",No vehicle available,0.0,0.747537538364
1116,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",1 vehicle available,0.0,0.98574969057
1117,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",2 vehicles available,0.0,1.1730576733
1118,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",3 vehicles available,0.0,1.01596465926
1119,Nonfamily households,2 workers,4-or-more-person household,"Less than $15,000",4 or more vehicles available,0.0,1.01778879176
1120,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",No vehicle available,0.0,0.0
1121,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",1 vehicle available,0.0,0.0
1122,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",2 vehicles available,0.0,0.0
1123,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",3 vehicles available,0.0,0.0
1124,Nonfamily households,3 or more workers,1-person household,"$100,000 to $149,999",4 or more vehicles available,0.0,0.0
1125,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",No vehicle available,0.0,0.0
1126,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",1 vehicle available,0.0,0.0
1127,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",2 vehicles available,0.0,0.0
1128,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",3 vehicles available,0.0,0.0
1129,Nonfamily households,3 or more workers,1-person household,"$15,000 to $24,999",4 or more vehicles available,0.0,0.0
1130,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",No vehicle available,0.0,0.0
1131,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",1 vehicle available,0.0,0.0
1132,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",2 vehicles available,0.0,0.0
1133,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",3 vehicles available,0.0,0.0
1134,Nonfamily households,3 or more workers,1-person household,"$150,000 or more",4 or more vehicles available,0.0,0.0
1135,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",No vehicle available,0.0,0.0
1136,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",1 vehicle available,0.0,0.0
1137,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",2 vehicles available,0.0,0.0
1138,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",3 vehicles available,0.0,0.0
1139,Nonfamily households,3 or more workers,1-person household,"$25,000 to $34,999",4 or more vehicles available,0.0,0.0
1140,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",No vehicle available,0.0,0.0
1141,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",1 vehicle available,0.0,0.0
1142,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",2 vehicles available,0.0,0.0
1143,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",3 vehicles available,0.0,0.0
1144,Nonfamily households,3 or more workers,1-person household,"$35,000 to $44,999",4 or more vehicles available,0.0,0.0
1145,Nonfamily households,3 or more workers,1-person household,"$45,000 to $59,999",No vehicle available,0.0,0.0
1146,Nonfamily households,3 or more workers,1-person household,"$45,000 to $59,999",1 vehicle available,0.0,0.0
1147,Nonfamily households,3 or more workers,1-person household,"$45,000 to $59,999",2 vehicles available,0.0,0.0
