vehicle_no,driver_id,longtitude_at_start_point,latitude_at_start_point,start_time,index,subscribed_controllers,shift_duration
AMD107616,107616-4,448038.3290837498,181761.52338028935,14:48:32,7616,4,10
AMD107617,107617-4,448061.63176039,181650.4782287898,14:48:39,7617,4,10
SHA107618,107618-16,448073.83234142704,181658.32416555609,14:48:46,7618,16,10
AMD107619,107619-4,447985.2539971785,181761.84366957567,14:48:53,7619,4,10
AMD107620,107620-4,422144.32939398225,179701.91506425798,14:49:00,7620,4,10
SHA107621,107621-16,424423.1638600049,190172.3179715245,14:49:07,7621,16,10
AMD107622,107622-4,424424.45154866815,190268.1783634816,14:49:14,7622,4,10
AMD107623,107623-4,424449.2800937968,190305.11481429086,14:49:21,7623,4,10
SHA107624,107624-16,424391.98976740893,190228.1985216218,14:49:28,7624,16,10
AMD107625,107625-4,424419.5256928164,190245.17041037398,14:49:35,7625,4,10
AMD107626,107626-4,424375.94241613045,190262.93196633065,14:49:42,7626,4,10
SHA107627,107627-16,424458.85957921896,190300.04868685835,14:49:49,7627,16,10
AMD107628,107628-4,424353.69380987616,190182.8939021045,14:49:56,7628,4,10
AMD107629,107629-4,424384.07806536026,190220.55788093922,14:50:03,7629,4,10
SHA107630,107630-16,424427.0451356757,190254.25315534012,14:50:10,7630,16,10
AMD107631,107631-4,418981.1125433456,188069.03368633077,14:50:17,7631,4,10
SHA107632,107632-16,464374.22946912656,210349.22166534653,14:50:24,7632,16,10
AMD107633,107633-4,464507.9705010811,210354.22854987712,14:50:31,7633,4,10
SHA107634,107634-16,436526.6616639058,187463.17619036505,14:50:38,7634,16,10
SHA107635,107635-16,436423.96287974616,187439.21899876028,14:50:45,7635,16,10
AMD107636,107636-4,433854.4524847923,188566.14965447976,14:50:52,7636,4,10
AMD107637,107637-4,433858.0506875447,188581.1197958155,14:50:59,7637,4,10
SHA107638,107638-16,434433.43392793695,185826.10843332496,14:51:06,7638,16,10
SHA107639,107639-16,435476.3591401126,184511.2454395157,14:51:13,7639,16,10
SHA107640,107640-16,436012.0118651915,187805.49315779755,14:51:20,7640,16,10
AMD107641,107641-4,435969.1967240445,187565.3792113748,14:51:27,7641,4,10
AMD107642,107642-4,439937.02856291045,183173.81904921227,14:51:34,7642,4,10
SHA107643,107643-16,439573.307064436,182562.8126642495,14:51:41,7643,16,10
SHA107644,107644-16,439581.5855528615,182581.90538658766,14:51:48,7644,16,10
SHA107645,107645-16,455951.78623346216,207323.8643555391,14:51:55,7645,16,10
SHA107646,107646-16,455967.4664251476,207262.6541825666,14:52:02,7646,16,10
AMD107647,107647-4,453646.4436180946,211072.64064050952,14:52:09,7647,4,10
AMD107648,107648-4,453981.2253635304,210471.48204624414,14:52:16,7648,4,10
SHA107649,107649-16,453906.2009635644,210622.37945290867,14:52:23,7649,16,10
SHA107650,107650-16,430614.6829341718,167031.00392652405,14:52:30,7650,16,10
SHA107651,107651-16,430561.5450510988,167102.69151239772,14:52:37,7651,16,10
AMD107652,107652-4,455577.0240433752,211195.9022215325,14:52:44,7652,4,10
SHA107653,107653-16,455523.03140010685,211218.98085829566,14:52:51,7653,16,10
SHA107654,107654-16,455544.8487732175,211085.6642115711,14:52:58,7654,16,10
SHA107655,107655-16,438491.0149691301,196749.10123901934,14:53:05,7655,16,10
AMD107656,107656-4,429759.696356833,203106.84740710547,14:53:12,7656,4,10
AMD107657,107657-4,442730.404231615,179265.82893360735,14:53:19,7657,4,10
AMD107658,107658-4,442606.0969845777,179269.06342138513,14:53:26,7658,4,10
SHA107659,107659-16,442686.07176317467,179272.30523804593,14:53:33,7659,16,10
AMD107660,107660-4,442926.715907989,178286.96022196364,14:53:40,7660,4,10
AMD107661,107661-4,430239.8008117111,202641.83684870086,14:53:47,7661,4,10
SHA107662,107662-16,423558.41955753893,179143.80862713614,14:53:54,7662,16,10
AMD107663,107663-4,423543.86734244943,179165.71347718046,14:54:01,7663,4,10
AMD107664,107664-4,435823.2197186348,146323.1075622882,14:54:08,7664,4,10
SHA107665,107665-16,422940.64801107865,179958.93779785137,14:54:15,7665,16,10
SHA107666,107666-16,422989.03442821937,179951.47410544183,14:54:22,7666,16,10
SHA107667,107667-16,423098.6622044342,180010.10191875492,14:54:29,7667,16,10
AMD107668,107668-4,423202.4820272137,179734.96965047004,14:54:36,7668,4,10
SHA107669,107669-16,423838.30580586026,180248.187675314,14:54:43,7669,16,10
AMD107670,107670-4,423685.1839610753,180228.59712490754,14:54:50,7670,4,10
AMD107671,107671-4,429656.3043703157,180583.56393798246,14:54:57,7671,4,10
AMD107672,107672-4,429613.8058491098,180623.51525937632,14:55:04,7672,4,10
AMD107673,107673-4,428864.5087225286,180733.57312333843,14:55:11,7673,4,10
AMD107674,107674-4,452230.185632965,186383.3777036464,14:55:18,7674,4,10
SHA107675,107675-16,452213.64772717404,186408.61442297872,14:55:25,7675,16,10
SHA107676,107676-16,452198.7643356914,186344.2890911598,14:55:32,7676,16,10
AMD107677,107677-4,444210.8723331598,185070.6437357808,14:55:39,7677,4,10
AMD107678,107678-4,453312.2085914583,181582.8597764645,14:55:46,7678,4,10
SHA107679,107679-16,445768.2294973906,184538.4266678888,14:55:53,7679,16,10
SHA107680,107680-16,445758.4604207551,184533.9401114764,14:56:00,7680,16,10
SHA107681,107681-16,438634.7369250489,178937.05077175683,14:56:07,7681,16,10
AMD107682,107682-4,438453.8178794157,178913.17336118652,14:56:14,7682,4,10
SHA107683,107683-16,438466.3645625471,180015.39107278665,14:56:21,7683,16,10
AMD107684,107684-4,438861.0681012817,179181.03005798784,14:56:28,7684,4,10
SHA107685,107685-16,438652.0655402344,179302.26728101468,14:56:35,7685,16,10
SHA107686,107686-16,438627.733969861,179309.34197086733,14:56:42,7686,16,10
AMD107687,107687-4,438479.7231661109,179299.4916805861,14:56:49,7687,4,10
SHA107688,107688-16,438431.3650258939,179297.17951338695,14:56:56,7688,16,10
SHA107689,107689-16,438360.1161686408,179293.13524243797,14:57:03,7689,16,10
AMD107690,107690-4,438854.04953652935,179312.97528034012,14:57:10,7690,4,10
AMD107691,107691-4,438463.40121219883,180076.30415501492,14:57:17,7691,4,10
AMD107692,107692-4,438944.2465972749,179995.52463707386,14:57:24,7692,4,10
SHA107693,107693-16,439975.5737469622,180051.80545105797,14:57:31,7693,16,10
SHA107694,107694-16,442213.6001043608,180888.02891765567,14:57:38,7694,16,10
SHA107695,107695-16,446113.0283984693,182787.69096901926,14:57:45,7695,16,10
AMD107696,107696-4,447379.15856614494,183156.82690425246,14:57:52,7696,4,10
SHA107697,107697-16,447371.4407467315,183128.0481720465,14:57:59,7697,16,10
SHA107698,107698-16,442161.79030819755,180497.97105182614,14:58:06,7698,16,10
AMD107699,107699-4,442452.9095827253,180413.80537863087,14:58:13,7699,4,10
AMD107700,107700-4,442476.7834401164,180387.65568040425,14:58:20,7700,4,10
AMD107701,107701-4,442241.84835003375,180468.9131620769,14:58:27,7701,4,10
SHA107702,107702-16,442241.07017403975,180491.7569029626,14:58:34,7702,16,10
SHA107703,107703-16,442156.3064668944,180521.61115782039,14:58:41,7703,16,10
SHA107704,107704-16,431896.5258497221,183346.1310892768,14:58:48,7704,16,10
AMD107705,107705-4,432591.760970555,182532.625662852,14:58:55,7705,4,10
SHA107706,107706-16,432761.8630469953,182387.5402377045,14:59:02,7706,16,10
SHA107707,107707-16,446037.7778057535,181072.5021591397,14:59:09,7707,16,10
AMD107708,107708-4,430472.4912213222,186397.80824311968,14:59:16,7708,4,10
AMD107709,107709-4,431549.4723346394,184504.41783830168,14:59:23,7709,4,10
AMD107710,107710-4,430375.31064487796,186374.26243069864,14:59:30,7710,4,10
SHA107711,107711-16,430235.98344568146,188114.05165083648,14:59:37,7711,16,10
AMD107712,107712-4,433530.7823820621,181176.33169890408,14:59:44,7712,4,10
AMD107713,107713-4,430413.7495308849,186389.65408963978,14:59:51,7713,4,10
SHA107714,107714-16,433585.3275148625,180728.72234176376,14:59:58,7714,16,10
SHA107715,107715-16,430527.25484563323,186391.43694910296,15:00:05,7715,16,10
AMD107716,107716-4,428931.2973686454,193694.0405352036,15:00:12,7716,4,10
AMD107717,107717-4,428443.1384933377,194526.2676360071,15:00:19,7717,4,10
SHA107718,107718-16,454404.14215710975,194798.44246569896,15:00:26,7718,16,10
AMD107719,107719-4,454287.49294440687,195011.5823749929,15:00:33,7719,4,10
SHA107720,107720-16,454132.9223953961,195185.45953379927,15:00:40,7720,16,10
AMD107721,107721-4,454124.0251943997,195192.01539756134,15:00:47,7721,4,10
SHA107722,107722-16,447888.0263385454,170681.23527092102,15:00:54,7722,16,10
AMD107723,107723-4,432517.58178645547,181536.3045658845,15:01:01,7723,4,10
SHA107724,107724-16,432727.97500497615,181734.2917451071,15:01:08,7724,16,10
AMD107725,107725-4,409026.2453294893,203472.8235167391,15:01:15,7725,4,10
AMD107726,107726-4,407798.97313601227,205010.33415065004,15:01:22,7726,4,10
AMD107727,107727-4,409354.77541911305,203056.88259952128,15:01:29,7727,4,10
AMD107728,107728-4,409302.4972616949,202995.07896238565,15:01:36,7728,4,10
SHA107729,107729-16,409353.6191517611,202994.91763768587,15:01:43,7729,16,10
SHA107730,107730-16,409313.5587214218,203053.7026740065,15:01:50,7730,16,10
AMD107731,107731-4,400838.96401456755,212854.64613696802,15:01:57,7731,4,10
AMD107732,107732-4,400457.29471333977,213394.5407649617,15:02:04,7732,4,10
SHA107733,107733-16,400941.7524842285,212897.22654372195,15:02:11,7733,16,10
SHA107734,107734-16,400931.6950272543,212873.89802878862,15:02:18,7734,16,10
SHA107735,107735-16,400864.16632716334,212815.1334547655,15:02:25,7735,16,10
AMD107736,107736-4,400880.2040190669,212834.19901222282,15:02:32,7736,4,10
SHA107737,107737-16,401102.356061789,213075.23904815465,15:02:39,7737,16,10
AMD107738,107738-4,400422.84783238656,213368.2580860189,15:02:46,7738,4,10
SHA107739,107739-16,442883.77159436507,190362.20573982765,15:02:53,7739,16,10
AMD107740,107740-4,442952.45286369417,188385.93025402067,15:03:00,7740,4,10
AMD107741,107741-4,426347.79004400346,159144.05479084788,15:03:07,7741,4,10
AMD107742,107742-4,426546.9402083865,159075.06095914118,15:03:14,7742,4,10
AMD107743,107743-4,426490.34719407937,159349.3957167071,15:03:21,7743,4,10
AMD107744,107744-4,426484.5310303496,159409.7341646244,15:03:28,7744,4,10
AMD107745,107745-4,426357.68596663495,159340.9477189743,15:03:35,7745,4,10
SHA107746,107746-16,426375.6988647565,165723.15421840517,15:03:42,7746,16,10
AMD107747,107747-4,426409.4893476725,165571.79850860793,15:03:49,7747,4,10
SHA107748,107748-16,428595.9260591651,187604.09326812022,15:03:56,7748,16,10
SHA107749,107749-16,429285.8932987317,187383.63369110686,15:04:03,7749,16,10
SHA107750,107750-16,429367.9011245948,187523.24893239766,15:04:10,7750,16,10
SHA107751,107751-16,430431.206194157,188167.96149196808,15:04:17,7751,16,10
AMD107752,107752-4,430841.1900515402,200767.25493815608,15:04:24,7752,4,10
AMD107753,107753-4,424473.9354545535,177095.5488963671,15:04:31,7753,4,10
SHA107754,107754-16,424517.1587536197,177050.52118005647,15:04:38,7754,16,10
AMD107755,107755-4,424211.0888240823,165326.81948583276,15:04:45,7755,4,10
SHA107756,107756-16,435476.730420995,192673.2003337945,15:04:52,7756,16,10
SHA107757,107757-16,435221.651231135,192542.4116185026,15:04:59,7757,16,10
AMD107758,107758-4,435249.1151410378,192589.61968473703,15:05:06,7758,4,10
AMD107759,107759-4,435407.2712068769,192648.3732866245,15:05:13,7759,4,10
SHA107760,107760-16,435192.7369441167,192557.44794048296,15:05:20,7760,16,10
SHA107761,107761-16,435217.1727022843,192578.82941675914,15:05:27,7761,16,10
SHA107762,107762-16,435562.98269931617,192418.6692535932,15:05:34,7762,16,10
AMD107763,107763-4,435537.0033001261,192401.5874385414,15:05:41,7763,4,10
SHA107764,107764-16,436017.5742456965,192236.10662155141,15:05:48,7764,16,10
SHA107765,107765-16,435611.7373372183,192344.3155583232,15:05:55,7765,16,10
AMD107766,107766-4,435638.05893338646,192369.52607330494,15:06:02,7766,4,10
AMD107767,107767-4,428655.63964694383,209315.6214497307,15:06:09,7767,4,10
SHA107768,107768-16,442570.38885657664,176858.60792508782,15:06:16,7768,16,10
SHA107769,107769-16,454361.1748380925,207203.310146712,15:06:23,7769,16,10
AMD107770,107770-4,456523.54516856006,212139.6858237254,15:06:30,7770,4,10
SHA107771,107771-16,456411.38845865725,212077.54426243305,15:06:37,7771,16,10
SHA107772,107772-16,455538.4123039347,211151.1939017361,15:06:44,7772,16,10
AMD107773,107773-4,456478.9251578144,212107.40936726367,15:06:51,7773,4,10
SHA107774,107774-16,446543.54499053076,183261.34241426853,15:06:58,7774,16,10
SHA107775,107775-16,446511.0048502609,183222.292688132,15:07:05,7775,16,10
SHA107776,107776-16,446477.5920722517,183180.5401368496,15:07:12,7776,16,10
SHA107777,107777-16,423489.28052122396,180113.36124548575,15:07:19,7777,16,10
SHA107778,107778-16,423537.2030205089,180151.29512761184,15:07:26,7778,16,10
SHA107779,107779-16,428237.11975950224,214028.3630968226,15:07:33,7779,16,10
AMD107780,107780-4,439883.1738695221,181990.2344538945,15:07:40,7780,4,10
SHA107781,107781-16,439003.7422547989,181632.47390794614,15:07:47,7781,16,10
SHA107782,107782-16,434554.79636106815,180299.95176446086,15:07:54,7782,16,10
SHA107783,107783-16,434547.5012511876,180427.0148164262,15:08:01,7783,16,10
SHA107784,107784-16,434539.50701407593,180564.0444023889,15:08:08,7784,16,10
SHA107785,107785-16,434525.286778255,180822.57985995035,15:08:15,7785,16,10
AMD107786,107786-4,434523.59685013664,180838.12629427397,15:08:22,7786,4,10
AMD107787,107787-4,434036.17266822077,180801.43299123962,15:08:29,7787,4,10
SHA107788,107788-16,434006.9137656023,180842.9056085047,15:08:36,7788,16,10
AMD107789,107789-4,403421.46173806046,209734.68960819472,15:08:43,7789,4,10
SHA107790,107790-16,403243.69620908174,209846.46410516454,15:08:50,7790,16,10
SHA107791,107791-16,403651.1348396329,209551.35210297734,15:08:57,7791,16,10
AMD107792,107792-4,403616.5538198483,209578.89331366468,15:09:04,7792,4,10
SHA107793,107793-16,403525.7261670809,209650.99818122265,15:09:11,7793,16,10
SHA107794,107794-16,429406.6407870859,220748.28388562234,15:09:18,7794,16,10
AMD107795,107795-4,454462.35439060937,207661.6110561016,15:09:25,7795,4,10
SHA107796,107796-16,418924.58586939325,191363.39767320067,15:09:32,7796,16,10
AMD107797,107797-4,417576.12669351796,192845.6143629604,15:09:39,7797,4,10
SHA107798,107798-16,439051.81926246674,192421.843910103,15:09:46,7798,16,10
AMD107799,107799-4,439031.1048980907,192485.6906240091,15:09:53,7799,4,10
SHA107800,107800-16,439058.7184770442,192434.06856202366,15:10:00,7800,16,10
SHA107801,107801-16,439066.0157529768,192421.64797191106,15:10:07,7801,16,10
AMD107802,107802-4,434384.07627204334,193467.24887564915,15:10:14,7802,4,10
AMD107803,107803-4,433511.3529194398,193833.2557576876,15:10:21,7803,4,10
AMD107804,107804-4,433741.5249764145,193601.82338088469,15:10:28,7804,4,10
SHA107805,107805-16,433720.7019371394,193579.30727746733,15:10:35,7805,16,10
SHA107806,107806-16,439301.7390116183,189667.04054204214,15:10:42,7806,16,10
SHA107807,107807-16,441993.15028989257,191968.16001026068,15:10:49,7807,16,10
AMD107808,107808-4,442156.1735154892,190600.96884683546,15:10:56,7808,4,10
SHA107809,107809-16,421750.90411177935,186852.28585780828,15:11:03,7809,16,10
SHA107810,107810-16,421726.69143381563,186892.80817561387,15:11:10,7810,16,10
SHA107811,107811-16,421793.78048663225,186860.97530037345,15:11:17,7811,16,10
SHA107812,107812-16,421748.4364359417,186846.92783413574,15:11:24,7812,16,10
AMD107813,107813-4,416783.0328003907,158369.22950405694,15:11:31,7813,4,10
AMD107814,107814-4,417354.5464328664,159026.77263197262,15:11:38,7814,4,10
SHA107815,107815-16,419238.65238725906,160731.8267740852,15:11:45,7815,16,10
AMD107816,107816-4,419342.2145750807,160439.5041212917,15:11:52,7816,4,10
SHA107817,107817-16,419235.00320258655,160752.95483182784,15:11:59,7817,16,10
SHA107818,107818-16,419566.8457444226,161008.46842867127,15:12:06,7818,16,10
SHA107819,107819-16,419710.43146130256,161232.66212994276,15:12:13,7819,16,10
AMD107820,107820-4,419235.46451912523,160634.60459362244,15:12:20,7820,4,10
AMD107821,107821-4,419211.31718041736,160730.92760925725,15:12:27,7821,4,10
AMD107822,107822-4,418935.8303004157,161189.96867648634,15:12:34,7822,4,10
AMD107823,107823-4,419208.98354638135,160691.245748519,15:12:41,7823,4,10
AMD107824,107824-4,420041.5901746994,161600.47350297653,15:12:48,7824,4,10
AMD107825,107825-4,419575.6662763472,160318.04256576198,15:12:55,7825,4,10
SHA107826,107826-16,419425.101393087,160197.73194446086,15:13:02,7826,16,10
AMD107827,107827-4,419795.09521934076,160983.59315829634,15:13:09,7827,4,10
AMD107828,107828-4,423582.89639411157,167383.63401115473,15:13:16,7828,4,10
SHA107829,107829-16,421395.3356926356,163394.64743194115,15:13:23,7829,16,10
AMD107830,107830-4,426332.4549395523,170413.82717017204,15:13:30,7830,4,10
AMD107831,107831-4,421712.3394269706,164987.0036386374,15:13:37,7831,4,10
SHA107832,107832-16,421677.2532374558,165015.84866308986,15:13:44,7832,16,10
AMD107833,107833-4,423693.9978979557,166571.236233022,15:13:51,7833,4,10
AMD107834,107834-4,423262.7461777719,166969.90677010803,15:13:58,7834,4,10
SHA107835,107835-16,426753.1988790008,170821.80714498073,15:14:05,7835,16,10
SHA107836,107836-16,426320.3429358389,170432.49295638973,15:14:12,7836,16,10
SHA107837,107837-16,423594.3054706782,167472.23609512465,15:14:19,7837,16,10
AMD107838,107838-4,426416.8008649827,170357.69087765078,15:14:26,7838,4,10
SHA107839,107839-16,422753.4074775531,166310.2021364048,15:14:33,7839,16,10
SHA107840,107840-16,421151.5905698874,163576.95282064864,15:14:40,7840,16,10
SHA107841,107841-16,421327.996367913,164120.80896831016,15:14:47,7841,16,10
AMD107842,107842-4,423286.5288358282,166919.74260056965,15:14:54,7842,4,10
SHA107843,107843-16,421120.751488816,163648.59648384133,15:15:01,7843,16,10
AMD107844,107844-4,423301.0031086383,166943.27613709978,15:15:08,7844,4,10
SHA107845,107845-16,421108.346414593,163612.77232502354,15:15:15,7845,16,10
AMD107846,107846-4,421338.15501969634,163423.34519737767,15:15:22,7846,4,10
SHA107847,107847-16,423252.54720875993,166909.00711722847,15:15:29,7847,16,10
AMD107848,107848-4,423692.17658755975,166527.35762544948,15:15:36,7848,4,10
SHA107849,107849-16,421141.43028618576,163580.9776133823,15:15:43,7849,16,10
AMD107850,107850-4,426388.00606650853,170302.3639298513,15:15:50,7850,4,10
SHA107851,107851-16,420883.0156150172,163757.47932083166,15:15:57,7851,16,10
SHA107852,107852-16,423224.9366576686,166964.9995117684,15:16:04,7852,16,10
SHA107853,107853-16,429348.2156089269,172690.42422149793,15:16:11,7853,16,10
AMD107854,107854-4,431465.0862077202,177498.68545720255,15:16:18,7854,4,10
SHA107855,107855-16,429507.9411499507,172444.0411703908,15:16:25,7855,16,10
AMD107856,107856-4,431466.0648075629,177543.20775457323,15:16:32,7856,4,10
SHA107857,107857-16,429639.4473931486,172130.68989904365,15:16:39,7857,16,10
SHA107858,107858-16,428143.61738277256,171788.02811282448,15:16:46,7858,16,10
AMD107859,107859-4,429467.3735697785,172424.92774186868,15:16:53,7859,4,10
AMD107860,107860-4,429216.94218971627,172270.89228641096,15:17:00,7860,4,10
AMD107861,107861-4,429799.8931702253,172592.4255396967,15:17:07,7861,4,10
AMD107862,107862-4,420309.7968065991,159176.72752816306,15:17:14,7862,4,10
AMD107863,107863-4,420725.28415303945,159176.88569136677,15:17:21,7863,4,10
AMD107864,107864-4,422052.42282902397,159401.45212465347,15:17:28,7864,4,10
AMD107865,107865-4,421498.7068407415,160620.6494954022,15:17:35,7865,4,10
AMD107866,107866-4,420558.3656970181,158840.71269199045,15:17:42,7866,4,10
SHA107867,107867-16,420230.79417411704,159177.41283157544,15:17:49,7867,16,10
SHA107868,107868-16,422594.4837984824,159805.3964678757,15:17:56,7868,16,10
SHA107869,107869-16,422156.1164436664,160542.00449100498,15:18:03,7869,16,10
SHA107870,107870-16,422520.45236070326,160257.73083490206,15:18:10,7870,16,10
AMD107871,107871-4,422144.62784211314,160419.84638297898,15:18:17,7871,4,10
SHA107872,107872-16,422199.4613608772,160265.7694553474,15:18:24,7872,16,10
SHA107873,107873-16,422148.7965085085,160463.0089934824,15:18:31,7873,16,10
SHA107874,107874-16,435072.7980837299,179451.17857615015,15:18:38,7874,16,10
SHA107875,107875-16,421174.08341990155,169119.34204299215,15:18:45,7875,16,10
SHA107876,107876-16,421122.7225999868,169093.91496060247,15:18:52,7876,16,10
SHA107877,107877-16,434068.7818921306,152659.863274641,15:18:59,7877,16,10
AMD107878,107878-4,426407.1088681729,158860.62517552788,15:19:06,7878,4,10
SHA107879,107879-16,426411.4052086999,158778.733996733,15:19:13,7879,16,10
SHA107880,107880-16,426386.4768549719,158710.68838579304,15:19:20,7880,16,10
AMD107881,107881-4,426338.6532375869,158426.31287379796,15:19:27,7881,4,10
AMD107882,107882-4,426444.43350433325,158985.20701926868,15:19:34,7882,4,10
AMD107883,107883-4,426460.80417120334,159107.831607569,15:19:41,7883,4,10
AMD107884,107884-4,426485.9474036551,159291.76503681944,15:19:48,7884,4,10
SHA107885,107885-16,426424.60772443283,158969.48778297962,15:19:55,7885,16,10
AMD107886,107886-4,427699.5471944984,151963.57365682474,15:20:02,7886,4,10
SHA107887,107887-16,428094.52182124,152388.2889245084,15:20:09,7887,16,10
SHA107888,107888-16,427544.3024864895,151771.7469004291,15:20:16,7888,16,10
SHA107889,107889-16,427286.3944323724,151397.2983115612,15:20:23,7889,16,10
AMD107890,107890-4,427289.75358906784,151339.72822012933,15:20:30,7890,4,10
SHA107891,107891-16,418711.84432881867,171038.83973188687,15:20:37,7891,16,10
SHA107892,107892-16,418820.9527316221,170949.7981311822,15:20:44,7892,16,10
AMD107893,107893-4,418871.26551787404,171053.85159971038,15:20:51,7893,4,10
SHA107894,107894-16,418807.4376947328,171039.44462991238,15:20:58,7894,16,10
AMD107895,107895-4,418712.1491164792,171274.338844028,15:21:05,7895,4,10
SHA107896,107896-16,418705.95063955727,171291.3873106444,15:21:12,7896,16,10
SHA107897,107897-16,418676.1869634379,171160.70632405687,15:21:19,7897,16,10
SHA107898,107898-16,418733.2653554657,171172.85367327085,15:21:26,7898,16,10
SHA107899,107899-16,422694.6456739389,167341.64029158745,15:21:33,7899,16,10
SHA107900,107900-16,424107.20425069385,165171.3361502529,15:21:40,7900,16,10
SHA107901,107901-16,424119.9832126822,165099.38218564325,15:21:47,7901,16,10
SHA107902,107902-16,424123.7106662006,165158.07593790413,15:21:54,7902,16,10
SHA107903,107903-16,413322.4438812728,162122.169746305,15:22:01,7903,16,10
AMD107904,107904-4,413315.50718838174,162107.9594075149,15:22:08,7904,4,10
SHA107905,107905-16,413307.6239276118,162106.40302479194,15:22:15,7905,16,10
SHA107906,107906-16,413295.6464321919,162117.66181863393,15:22:22,7906,16,10
SHA107907,107907-16,413302.9980279596,162131.97275167395,15:22:29,7907,16,10
AMD107908,107908-4,412954.959569685,161698.14147825347,15:22:36,7908,4,10
AMD107909,107909-4,412913.1208674982,161610.29460240615,15:22:43,7909,4,10
AMD107910,107910-4,412860.2737325885,161553.86902213114,15:22:50,7910,4,10
AMD107911,107911-4,412817.4323667661,161512.55786563884,15:22:57,7911,4,10
SHA107912,107912-16,412509.50725117204,161598.57664715024,15:23:04,7912,16,10
SHA107913,107913-16,412491.1231393323,161582.07314542055,15:23:11,7913,16,10
AMD107914,107914-4,433159.0787313284,120884.19965605073,15:23:18,7914,4,10
SHA107915,107915-16,435065.2107409756,124295.61883062676,15:23:25,7915,16,10
SHA107916,107916-16,434965.63873185095,124318.04668884902,15:23:32,7916,16,10
AMD107917,107917-4,435839.9636084523,191721.90171254665,15:23:39,7917,4,10
AMD107918,107918-4,435856.3899357849,191710.90759077328,15:23:46,7918,4,10
AMD107919,107919-4,428119.1036728285,188456.496135628,15:23:53,7919,4,10
AMD107920,107920-4,428345.82616406435,187822.7552329926,15:24:00,7920,4,10
SHA107921,107921-16,428767.57094505546,187915.73434567926,15:24:07,7921,16,10
SHA107922,107922-16,428175.41746403853,188493.9897736134,15:24:14,7922,16,10
AMD107923,107923-4,384399.57947605476,210161.58048335472,15:24:21,7923,4,10
AMD107924,107924-4,390112.87860984576,203454.6860959639,15:24:28,7924,4,10
AMD107925,107925-4,388903.38495970797,204542.5616736994,15:24:35,7925,4,10
AMD107926,107926-4,445413.0228255032,150627.41586762381,15:24:42,7926,4,10
SHA107927,107927-16,445367.67521033174,150619.3624026907,15:24:49,7927,16,10
SHA107928,107928-16,445295.16014880146,150507.37898836314,15:24:56,7928,16,10
SHA107929,107929-16,445380.2995068519,150562.2967182125,15:25:03,7929,16,10
AMD107930,107930-4,445797.8315385083,150558.63226993615,15:25:10,7930,4,10
SHA107931,107931-16,444511.9474245478,149944.01607628193,15:25:17,7931,16,10
SHA107932,107932-16,451396.7505630314,150384.78083113075,15:25:24,7932,16,10
SHA107933,107933-16,445667.03377542377,150702.76916682065,15:25:31,7933,16,10
SHA107934,107934-16,500166.05999354477,177128.82526862953,15:25:38,7934,16,10
SHA107935,107935-16,490326.4109095102,140065.51379073787,15:25:45,7935,16,10
AMD107936,107936-4,446353.5865884809,176961.2902722773,15:25:52,7936,4,10
SHA107937,107937-16,445982.38972871454,177619.85782916076,15:25:59,7937,16,10
SHA107938,107938-16,442664.50764058507,177673.14222171114,15:26:06,7938,16,10
SHA107939,107939-16,445239.697465535,175045.56777625385,15:26:13,7939,16,10
AMD107940,107940-4,445253.40735206037,175036.39863930026,15:26:20,7940,4,10
SHA107941,107941-16,445461.8195680159,174403.91531249895,15:26:27,7941,16,10
AMD107942,107942-4,441235.04372012155,145067.28031120432,15:26:34,7942,4,10
SHA107943,107943-16,430657.5908075338,166376.51277229574,15:26:41,7943,16,10
SHA107944,107944-16,430572.882712526,166453.77265616955,15:26:48,7944,16,10
SHA107945,107945-16,426610.12810154725,167645.01482375708,15:26:55,7945,16,10
AMD107946,107946-4,426496.046126155,167574.76878536725,15:27:02,7946,4,10
AMD107947,107947-4,427944.03727708966,169137.36008819105,15:27:09,7947,4,10
AMD107948,107948-4,427956.7921208719,169255.81486957966,15:27:16,7948,4,10
SHA107949,107949-16,429251.45623559295,169142.51177376971,15:27:23,7949,16,10
SHA107950,107950-16,427958.6239134939,169272.78459831345,15:27:30,7950,16,10
AMD107951,107951-4,427914.67082329467,169328.2589875833,15:27:37,7951,4,10
SHA107952,107952-16,426864.7703282553,168632.56226828336,15:27:44,7952,16,10
SHA107953,107953-16,427557.521816626,163134.30200184285,15:27:51,7953,16,10
AMD107954,107954-4,437492.8235918189,139958.81441374987,15:27:58,7954,4,10
SHA107955,107955-16,437436.3982600735,140032.4909869893,15:28:05,7955,16,10
AMD107956,107956-4,437356.5731592322,139973.36747253753,15:28:12,7956,4,10
AMD107957,107957-4,437342.7913445005,139964.86569906113,15:28:19,7957,4,10
AMD107958,107958-4,437490.9363744178,139949.00330948175,15:28:26,7958,4,10
SHA107959,107959-16,437410.5140318864,139920.7482550435,15:28:33,7959,16,10
AMD107960,107960-4,437424.4829329553,140065.74868898757,15:28:40,7960,4,10
AMD107961,107961-4,440190.2470917832,146193.2727128028,15:28:47,7961,4,10
SHA107962,107962-16,440253.30594863405,146220.69122382448,15:28:54,7962,16,10
SHA107963,107963-16,440277.5499652164,146213.6877256111,15:29:01,7963,16,10
AMD107964,107964-4,440227.2309301087,146267.43860278509,15:29:08,7964,4,10
