,hhid,indid,APER,gender,age,educ,vehicles,income,school,employment,x,y
44384,471530000,47153000002,2,0,14,6,2,50000,1,1,455230.25909099996,136624.358318
44385,471530001,47153000102,2,0,14,6,2,50000,1,1,462538.996997,142376.57383
44386,471530002,47153000202,2,0,14,6,2,50000,1,1,459663.427985,144533.654647
44387,471530003,47153000302,2,0,14,6,2,50000,1,1,485783.17984399997,144054.303354
44388,471530004,47153000402,2,0,14,6,2,50000,1,1,480750.934073,154839.707438
44389,471530005,47153000502,2,0,14,6,2,50000,1,1,470207.18102899997,143095.600769
44390,471550000,47155000001,1,1,20,6,1,0,1,3,489856.90261099994,175092.299552
44391,471560000,47156000001,1,0,16,11,1,90000,1,1,460741.76636400004,147889.113695
44392,471570000,47157000001,2,0,18,10,2,1000,1,1,482667.980081,155199.220908
44393,471570000,47157000002,2,1,18,10,2,1500,1,1,482667.980081,155199.220908
44394,471760000,47176000003,3,1,5,8,3,5000,2,3,460861.58173999994,144533.654647
44395,471760001,47176000103,3,1,5,8,3,5000,2,3,460981.39711499994,144653.49247
44396,471760002,47176000203,3,1,5,8,3,5000,2,3,484585.02608900005,151604.086213
44397,471760003,47176000303,3,1,5,8,3,5000,2,3,472843.11928999994,145732.032878
44398,471760004,47176000403,3,1,5,8,3,5000,2,3,455829.33596899995,134706.953148
44399,471760005,47176000503,3,1,5,8,3,5000,2,3,481709.45707700006,154120.680499
44400,471760006,47176000603,3,1,5,8,3,5000,2,3,476197.949804,153401.65356099998
44401,471760007,47176000703,3,1,5,8,3,5000,2,3,469128.842649,139859.979544
44402,471760008,47176000803,3,1,5,8,3,5000,2,3,456188.782095,134467.277502
44403,471760009,47176000903,3,1,5,8,3,5000,2,3,471525.150159,139140.952605
44404,471760010,47176001003,3,1,5,8,3,5000,2,3,456188.782095,138901.276958
44405,471760011,47176001103,3,1,5,8,3,5000,2,3,460022.874111,148248.627165
44406,471760012,47176001203,3,1,5,8,3,5000,2,3,482188.718579,171137.651388
44407,471760013,47176001303,3,1,5,8,3,5000,2,3,464096.59687799995,139859.979544
44408,471760014,47176001403,3,1,5,8,3,5000,2,3,493091.91774899996,175212.137375
44409,471760015,47176001503,3,1,5,8,3,5000,2,3,455469.88984200003,133029.223624
44410,471760016,47176001603,3,1,5,8,3,5000,2,3,484465.21071300004,172216.191796
44411,471760017,47176001703,3,1,5,8,3,5000,2,3,469368.4734,139380.628251
44412,471760018,47176001803,3,1,5,8,3,5000,2,3,483147.241583,171377.327034
44413,471760019,47176001903,3,1,5,8,3,5000,2,3,456428.412846,144293.979001
44414,471760020,47176002003,3,1,5,8,3,5000,2,3,457746.38197700004,145252.681586
44415,471760021,47176002103,3,1,5,8,3,5000,2,3,488059.67197799997,163827.544175
44416,471760022,47176002203,3,1,5,8,3,5000,2,3,460861.58173999994,147529.600226
44417,471760023,47176002303,3,1,5,8,3,5000,2,3,461101.212491,138302.08784300002
44418,471760024,47176002403,3,1,5,8,3,5000,2,3,491893.763994,159872.89601099998
44419,471760025,47176002503,3,1,5,8,3,5000,2,3,484465.21071300004,173294.732205
44420,471760026,47176002603,3,1,5,8,3,5000,2,3,484824.65683999995,154719.869615
44421,471760027,47176002703,3,1,5,8,3,5000,2,3,487820.04122700007,164187.057645
44422,471760028,47176002803,3,1,5,8,3,5000,2,3,485423.733717,169699.59751
44423,471760029,47176002903,3,1,5,8,3,5000,2,3,469608.10415100004,143335.276415
44424,471760030,47176003003,3,1,5,8,3,5000,2,3,456548.228222,136744.196142
44425,471760031,47176003103,3,1,5,8,3,5000,2,3,471405.334784,138781.439135
44426,471760032,47176003203,3,1,5,8,3,5000,2,3,470686.44253100007,143335.276415
44427,471760033,47176003303,3,1,5,8,3,5000,2,3,495368.409884,157236.463902
44428,471760034,47176003403,3,1,5,8,3,5000,2,3,472363.857788,144293.979001
44429,471760035,47176003503,3,1,5,8,3,5000,2,3,472244.042412,141417.87124500002
44430,471760036,47176003603,3,1,5,8,3,5000,2,3,494170.256129,149327.167573
44431,471760037,47176003703,3,1,5,8,3,5000,2,3,471405.334784,137463.223081
44432,471760038,47176003803,3,1,5,8,3,5000,2,3,481709.45707700006,154000.842676
44433,471760039,47176003903,3,1,5,8,3,5000,2,3,455469.88984200003,136025.169203
44434,471760040,47176004003,3,1,5,8,3,5000,2,3,455230.25909099996,135545.81790999998
44435,471760041,47176004103,3,1,5,8,3,5000,2,3,502557.33241400006,170298.786626
44436,471760042,47176004203,3,1,5,8,3,5000,2,3,479193.334191,157835.653017
44437,471760043,47176004303,3,1,5,8,3,5000,2,3,475359.242175,141777.384714
44438,471760044,47176004403,3,1,5,8,3,5000,2,3,506631.05518100003,164666.408937
44439,471760045,47176004503,3,1,5,8,3,5000,2,3,475479.05755100003,154839.707438
44440,471760046,47176004603,3,1,5,8,3,5000,2,3,472483.673163,145372.519409
44441,471760047,47176004703,3,1,5,8,3,5000,2,3,494649.517631,164187.057645
44442,471760048,47176004803,3,1,5,8,3,5000,2,3,497405.271267,176051.00213699997
44443,471760049,47176004903,3,1,5,8,3,5000,2,3,471525.150159,137942.574373
44444,471760050,47176005003,3,1,5,8,3,5000,2,3,484585.02608900005,173294.732205
44445,471760051,47176005103,3,1,5,8,3,5000,2,3,491414.502492,154719.869615
44446,471760052,47176005203,3,1,5,8,3,5000,2,3,455709.52059300005,139021.114782
44447,471760053,47176005303,3,1,5,8,3,5000,2,3,469608.10415100004,137822.73655
44448,471760054,47176005403,3,1,5,8,3,5000,2,3,476797.026681,152802.464445
44449,471760055,47176005503,3,1,5,8,3,5000,2,3,455829.33596899995,136624.358318
44450,471760056,47176005603,3,1,5,8,3,5000,2,3,456668.043597,139021.114782
44451,471760057,47176005703,3,1,5,8,3,5000,2,3,469248.658025,132789.547977
44452,471760058,47176005803,3,1,5,8,3,5000,2,3,455469.88984200003,138781.439135
44453,471760059,47176005903,3,1,5,8,3,5000,2,3,459663.427985,149207.32975
44454,471760060,47176006003,3,1,5,8,3,5000,2,3,483027.426207,156517.43696300001
44455,471760061,47176006103,3,1,5,8,3,5000,2,3,455589.70521800005,134587.115325
44456,471760062,47176006203,3,1,5,8,3,5000,2,3,481350.01095,170178.948803
44457,471760063,47176006303,3,1,5,8,3,5000,2,3,476677.21130600007,152682.626622
44458,471760064,47176006403,3,1,5,8,3,5000,2,3,469128.842649,139140.952605
44459,471760065,47176006503,3,1,5,8,3,5000,2,3,459663.427985,146570.89764100002
44460,471760066,47176006603,3,1,5,8,3,5000,2,3,461101.212491,137702.898727
44461,471760067,47176006703,3,1,5,8,3,5000,2,3,462658.812372,144533.654647
44462,471760068,47176006803,3,1,5,8,3,5000,2,3,483866.133836,143694.78988499998
44463,471760069,47176006903,3,1,5,8,3,5000,2,3,461101.212491,138302.08784300002
44464,471760070,47176007003,3,1,5,8,3,5000,2,3,460022.874111,148248.627165
44465,471760071,47176007103,3,1,5,8,3,5000,2,3,495608.04063500004,174612.948259
44466,471760072,47176007203,3,1,5,8,3,5000,2,3,467211.79664099996,144773.330293
44467,471760073,47176007303,3,1,5,8,3,5000,2,3,456428.412846,143934.465531
44468,471760074,47176007403,3,1,5,8,3,5000,2,3,485064.287591,170178.948803
44469,471760075,47176007503,3,1,5,8,3,5000,2,3,461221.02786599996,137702.898727
44470,471760076,47176007603,3,1,5,8,3,5000,2,3,460382.320238,148608.14063399998
44471,471760077,47176007703,3,1,5,8,3,5000,2,3,462778.62774799997,145372.519409
44472,471760078,47176007803,3,1,5,8,3,5000,2,3,455350.074467,139859.979544
44473,471760079,47176007903,3,1,5,8,3,5000,2,3,476317.765179,153641.329207
44474,471760080,47176008003,3,1,5,8,3,5000,2,3,472723.30391400005,144893.16811600002
44475,471760081,47176008103,3,1,5,8,3,5000,2,3,476557.39593,153521.491384
44476,471760082,47176008203,3,1,5,8,3,5000,2,3,464575.85838,145372.519409
44477,471760083,47176008303,3,1,5,8,3,5000,2,3,457147.305099,134826.790971
44478,471760084,47176008403,3,1,5,8,3,5000,2,3,456308.597471,139260.790428
44479,471760085,47176008503,3,1,5,8,3,5000,2,3,477995.18043599994,154240.518323
44480,471760086,47176008603,3,1,5,8,3,5000,2,3,482308.533954,155558.734377
44481,471760087,47176008703,3,1,5,8,3,5000,2,3,456787.85897299997,132789.547977
44482,471760088,47176008803,3,1,5,8,3,5000,2,3,498243.978896,164906.084584
44483,471760089,47176008903,3,1,5,8,3,5000,2,3,492492.84087200003,173055.05655799998
44484,471760090,47176009003,3,1,5,8,3,5000,2,3,471285.519408,136624.358318
44485,471760091,47176009103,3,1,5,8,3,5000,2,3,463856.96612700005,140818.682129
44486,471760092,47176009203,3,1,5,8,3,5000,2,3,470806.257906,138302.08784300002
44487,471760093,47176009303,3,1,5,8,3,5000,2,3,489497.456484,171137.651388
44488,471760094,47176009403,3,1,5,8,3,5000,2,3,488059.67197799997,156996.788255
44489,471760095,47176009503,3,1,5,8,3,5000,2,3,486262.441346,156397.599139
44490,471760096,47176009603,3,1,5,8,3,5000,2,3,484585.02608900005,154839.707438
44491,471760097,47176009703,3,1,5,8,3,5000,2,3,483985.94921099994,156397.599139
44492,471760098,47176009803,3,1,5,8,3,5000,2,3,457626.566601,134467.277502
44493,471760099,47176009903,3,1,5,8,3,5000,2,3,488179.487354,158434.842133
44494,471760100,47176010003,3,1,5,8,3,5000,2,3,477635.73431,144174.141177
44495,471760101,47176010103,3,1,5,8,3,5000,2,3,464216.412254,140339.33083599998
44496,471760102,47176010203,3,1,5,8,3,5000,2,3,476078.13442799996,143694.78988499998
44497,471760103,47176010303,3,1,5,8,3,5000,2,3,482667.980081,154959.545262
44498,471760104,47176010403,3,1,5,8,3,5000,2,3,485064.287591,154600.031792
44499,471760105,47176010503,3,1,5,8,3,5000,2,3,465055.11988199997,144893.16811600002
44500,471760106,47176010603,3,1,5,8,3,5000,2,3,472843.11928999994,147050.248933
44501,471760107,47176010703,3,1,5,8,3,5000,2,3,455829.33596899995,142017.06036099998
44502,471760108,47176010803,3,1,5,8,3,5000,2,3,463856.96612700005,140459.16866
44503,471760109,47176010903,3,1,5,8,3,5000,2,3,493211.733125,171736.840504
44504,471760110,47176011003,3,1,5,8,3,5000,2,3,460502.135613,143335.276415
44505,471760111,47176011103,3,1,5,8,3,5000,2,3,485184.102966,169459.921864
44506,471760112,47176011203,3,1,5,8,3,5000,2,3,456188.782095,139260.790428
44507,471760113,47176011303,3,1,5,8,3,5000,2,3,460382.320238,147529.600226
44508,471760114,47176011403,3,1,5,8,3,5000,2,3,468409.950396,145132.843763
44509,471760115,47176011503,3,1,5,8,3,5000,2,3,460621.95098900003,148368.46498800002
44510,471760116,47176011603,3,1,5,8,3,5000,2,3,484704.84146400006,164187.057645
44511,471760117,47176011703,3,1,5,8,3,5000,2,3,457267.120475,134587.115325
44512,471760118,47176011803,3,1,5,8,3,5000,2,3,457866.19735200005,132909.385801
44513,471760119,47176011903,3,1,5,8,3,5000,2,3,459903.058736,147769.275872
44514,471760120,47176012003,3,1,5,8,3,5000,2,3,489377.641109,165625.111523
44515,471760121,47176012103,3,1,5,8,3,5000,2,3,477276.288183,144293.979001
44516,471760122,47176012203,3,1,5,8,3,5000,2,3,469727.91952700005,136504.520495
44517,471760123,47176012303,3,1,5,8,3,5000,2,3,506631.05518100003,163827.544175
44518,471760124,47176012403,3,1,5,8,3,5000,2,3,463856.96612700005,140099.65519000002
44519,471760125,47176012503,3,1,5,8,3,5000,2,3,483746.31846000004,159633.22036500002
44520,471760126,47176012603,3,1,5,8,3,5000,2,3,494050.440753,172216.191796
44521,471760127,47176012703,3,1,5,8,3,5000,2,3,482068.90320299997,171137.651388
44522,471760128,47176012803,3,1,5,8,3,5000,2,3,456787.85897299997,138182.25002
44523,471760129,47176012903,3,1,5,8,3,5000,2,3,483626.50308500003,171856.678327
44524,471760130,47176013003,3,1,5,8,3,5000,2,3,487580.41047600005,168261.543632
44525,471760131,47176013103,3,1,5,8,3,5000,2,3,502916.77853999997,173774.083497
44526,471760132,47176013203,3,1,5,8,3,5000,2,3,483147.241583,170538.462272
44527,471760133,47176013303,3,1,5,8,3,5000,2,3,470087.36565299996,142855.925123
44528,471760134,47176013403,3,1,5,8,3,5000,2,3,456668.043597,144533.654647
44529,471760135,47176013503,3,1,5,8,3,5000,2,3,488179.487354,175331.975198
44530,471760136,47176013603,3,1,5,8,3,5000,2,3,476317.765179,153641.329207
44531,471760137,47176013703,3,1,5,8,3,5000,2,3,455110.443716,136864.033965
44532,471760138,47176013803,3,1,5,8,3,5000,2,3,488179.487354,163827.544175
44533,471760139,47176013903,3,1,5,8,3,5000,2,3,485663.364468,155438.896554
44534,471760140,47176014003,3,1,5,8,3,5000,2,3,474640.349922,154000.842676
44535,471760141,47176014103,3,1,5,8,3,5000,2,3,492013.57937,151364.410567
44536,471760142,47176014203,3,1,5,8,3,5000,2,3,485543.549093,169819.435333
44537,471760143,47176014303,3,1,5,8,3,5000,2,3,485543.549093,170059.110979
44538,471760144,47176014403,3,1,5,8,3,5000,2,3,471884.596286,145732.032878
44539,471760145,47176014503,3,1,5,8,3,5000,2,3,484105.764587,171976.51615
44540,471760146,47176014603,3,1,5,8,3,5000,2,3,463737.15075200005,140698.84430599998
44541,471760147,47176014703,3,1,5,8,3,5000,2,3,477635.73431,153281.815737
44542,471760148,47176014803,3,1,5,8,3,5000,2,3,460022.874111,148488.302811
44543,471760149,47176014903,3,1,5,8,3,5000,2,3,459783.24336,146810.57328699998
44544,471760150,47176015003,3,1,5,8,3,5000,2,3,459903.058736,152323.113152
44545,471760151,47176015103,3,1,5,8,3,5000,2,3,471884.596286,139380.628251
44546,471760152,47176015203,3,1,5,8,3,5000,2,3,494649.517631,172815.380912
44547,471760153,47176015303,3,1,5,8,3,5000,2,3,498124.16352,176051.00213699997
44548,471760154,47176015403,3,1,5,8,3,5000,2,3,496566.56363900006,164906.084584
44549,471760155,47176015503,3,1,5,8,3,5000,2,3,483746.31846000004,171736.840504
44550,471760156,47176015603,3,1,5,8,3,5000,2,3,457147.305099,139260.790428
44551,471760157,47176015703,3,1,5,8,3,5000,2,3,457506.751226,133268.89927
44552,471760158,47176015803,3,1,5,8,3,5000,2,3,484225.57996199996,164187.057645
44553,471760159,47176015903,3,1,5,8,3,5000,2,3,482548.164705,155079.38308499998
44554,471760160,47176016003,3,1,5,8,3,5000,2,3,466972.16588999995,144653.49247
44555,471760161,47176016103,3,1,5,8,3,5000,2,3,457386.93585,133029.223624
44556,471760162,47176016203,3,1,5,8,3,5000,2,3,466972.16588999995,145252.681586
44557,471760163,47176016303,3,1,5,8,3,5000,2,3,455469.88984200003,133748.250563
44558,471760164,47176016403,3,1,5,8,3,5000,2,3,469248.658025,144773.330293
44559,471760165,47176016503,3,1,5,8,3,5000,2,3,461221.02786599996,144893.16811600002
44560,471760166,47176016603,3,1,5,8,3,5000,2,3,498243.978896,177369.218192
44561,471760167,47176016703,3,1,5,8,3,5000,2,3,483626.50308500003,172695.543089
44562,471760168,47176016803,3,1,5,8,3,5000,2,3,492852.28699799994,174612.948259
44563,471760169,47176016903,3,1,5,8,3,5000,2,3,476916.842057,146451.059817
44564,471760000,47176000001,3,1,5,8,3,0,2,3,460861.58173999994,144533.654647
44565,471760001,47176000101,3,1,5,8,3,0,2,3,460981.39711499994,144653.49247
44566,471760002,47176000201,3,1,5,8,3,0,2,3,484585.02608900005,151604.086213
44567,471760003,47176000301,3,1,5,8,3,0,2,3,472843.11928999994,145732.032878
44568,471760004,47176000401,3,1,5,8,3,0,2,3,455829.33596899995,134706.953148
44569,471760005,47176000501,3,1,5,8,3,0,2,3,481709.45707700006,154120.680499
44570,471760006,47176000601,3,1,5,8,3,0,2,3,476197.949804,153401.65356099998
44571,471760007,47176000701,3,1,5,8,3,0,2,3,469128.842649,139859.979544
44572,471760008,47176000801,3,1,5,8,3,0,2,3,456188.782095,134467.277502
44573,471760009,47176000901,3,1,5,8,3,0,2,3,471525.150159,139140.952605
44574,471760010,47176001001,3,1,5,8,3,0,2,3,456188.782095,138901.276958
44575,471760011,47176001101,3,1,5,8,3,0,2,3,460022.874111,148248.627165
44576,471760012,47176001201,3,1,5,8,3,0,2,3,482188.718579,171137.651388
44577,471760013,47176001301,3,1,5,8,3,0,2,3,464096.59687799995,139859.979544
44578,471760014,47176001401,3,1,5,8,3,0,2,3,493091.91774899996,175212.137375
44579,471760015,47176001501,3,1,5,8,3,0,2,3,455469.88984200003,133029.223624
44580,471760016,47176001601,3,1,5,8,3,0,2,3,484465.21071300004,172216.191796
44581,471760017,47176001701,3,1,5,8,3,0,2,3,469368.4734,139380.628251
44582,471760018,47176001801,3,1,5,8,3,0,2,3,483147.241583,171377.327034
44583,471760019,47176001901,3,1,5,8,3,0,2,3,456428.412846,144293.979001
44584,471760020,47176002001,3,1,5,8,3,0,2,3,457746.38197700004,145252.681586
44585,471760021,47176002101,3,1,5,8,3,0,2,3,488059.67197799997,163827.544175
44586,471760022,47176002201,3,1,5,8,3,0,2,3,460861.58173999994,147529.600226
44587,471760023,47176002301,3,1,5,8,3,0,2,3,461101.212491,138302.08784300002
44588,471760024,47176002401,3,1,5,8,3,0,2,3,491893.763994,159872.89601099998
44589,471760025,47176002501,3,1,5,8,3,0,2,3,484465.21071300004,173294.732205
44590,471760026,47176002601,3,1,5,8,3,0,2,3,484824.65683999995,154719.869615
44591,471760027,47176002701,3,1,5,8,3,0,2,3,487820.04122700007,164187.057645
44592,471760028,47176002801,3,1,5,8,3,0,2,3,485423.733717,169699.59751
44593,471760029,47176002901,3,1,5,8,3,0,2,3,469608.10415100004,143335.276415
44594,471760030,47176003001,3,1,5,8,3,0,2,3,456548.228222,136744.196142
44595,471760031,47176003101,3,1,5,8,3,0,2,3,471405.334784,138781.439135
44596,471760032,47176003201,3,1,5,8,3,0,2,3,470686.44253100007,143335.276415
44597,471760033,47176003301,3,1,5,8,3,0,2,3,495368.409884,157236.463902
44598,471760034,47176003401,3,1,5,8,3,0,2,3,472363.857788,144293.979001
44599,471760035,47176003501,3,1,5,8,3,0,2,3,472244.042412,141417.87124500002
44600,471760036,47176003601,3,1,5,8,3,0,2,3,494170.256129,149327.167573
44601,471760037,47176003701,3,1,5,8,3,0,2,3,471405.334784,137463.223081
44602,471760038,47176003801,3,1,5,8,3,0,2,3,481709.45707700006,154000.842676
44603,471760039,47176003901,3,1,5,8,3,0,2,3,455469.88984200003,136025.169203
44604,471760040,47176004001,3,1,5,8,3,0,2,3,455230.25909099996,135545.81790999998
44605,471760041,47176004101,3,1,5,8,3,0,2,3,502557.33241400006,170298.786626
44606,471760042,47176004201,3,1,5,8,3,0,2,3,479193.334191,157835.653017
44607,471760043,47176004301,3,1,5,8,3,0,2,3,475359.242175,141777.384714
44608,471760044,47176004401,3,1,5,8,3,0,2,3,506631.05518100003,164666.408937
44609,471760045,47176004501,3,1,5,8,3,0,2,3,475479.05755100003,154839.707438
44610,471760046,47176004601,3,1,5,8,3,0,2,3,472483.673163,145372.519409
44611,471760047,47176004701,3,1,5,8,3,0,2,3,494649.517631,164187.057645
44612,471760048,47176004801,3,1,5,8,3,0,2,3,497405.271267,176051.00213699997
44613,471760049,47176004901,3,1,5,8,3,0,2,3,471525.150159,137942.574373
44614,471760050,47176005001,3,1,5,8,3,0,2,3,484585.02608900005,173294.732205
44615,471760051,47176005101,3,1,5,8,3,0,2,3,491414.502492,154719.869615
44616,471760052,47176005201,3,1,5,8,3,0,2,3,455709.52059300005,139021.114782
44617,471760053,47176005301,3,1,5,8,3,0,2,3,469608.10415100004,137822.73655
44618,471760054,47176005401,3,1,5,8,3,0,2,3,476797.026681,152802.464445
44619,471760055,47176005501,3,1,5,8,3,0,2,3,455829.33596899995,136624.358318
44620,471760056,47176005601,3,1,5,8,3,0,2,3,456668.043597,139021.114782
44621,471760057,47176005701,3,1,5,8,3,0,2,3,469248.658025,132789.547977
44622,471760058,47176005801,3,1,5,8,3,0,2,3,455469.88984200003,138781.439135
44623,471760059,47176005901,3,1,5,8,3,0,2,3,459663.427985,149207.32975
44624,471760060,47176006001,3,1,5,8,3,0,2,3,483027.426207,156517.43696300001
44625,471760061,47176006101,3,1,5,8,3,0,2,3,455589.70521800005,134587.115325
44626,471760062,47176006201,3,1,5,8,3,0,2,3,481350.01095,170178.948803
44627,471760063,47176006301,3,1,5,8,3,0,2,3,476677.21130600007,152682.626622
44628,471760064,47176006401,3,1,5,8,3,0,2,3,469128.842649,139140.952605
44629,471760065,47176006501,3,1,5,8,3,0,2,3,459663.427985,146570.89764100002
44630,471760066,47176006601,3,1,5,8,3,0,2,3,461101.212491,137702.898727
44631,471760067,47176006701,3,1,5,8,3,0,2,3,462658.812372,144533.654647
44632,471760068,47176006801,3,1,5,8,3,0,2,3,483866.133836,143694.78988499998
44633,471760069,47176006901,3,1,5,8,3,0,2,3,461101.212491,138302.08784300002
44634,471760070,47176007001,3,1,5,8,3,0,2,3,460022.874111,148248.627165
44635,471760071,47176007101,3,1,5,8,3,0,2,3,495608.04063500004,174612.948259
44636,471760072,47176007201,3,1,5,8,3,0,2,3,467211.79664099996,144773.330293
44637,471760073,47176007301,3,1,5,8,3,0,2,3,456428.412846,143934.465531
44638,471760074,47176007401,3,1,5,8,3,0,2,3,485064.287591,170178.948803
44639,471760075,47176007501,3,1,5,8,3,0,2,3,461221.02786599996,137702.898727
44640,471760076,47176007601,3,1,5,8,3,0,2,3,460382.320238,148608.14063399998
44641,471760077,47176007701,3,1,5,8,3,0,2,3,462778.62774799997,145372.519409
44642,471760078,47176007801,3,1,5,8,3,0,2,3,455350.074467,139859.979544
44643,471760079,47176007901,3,1,5,8,3,0,2,3,476317.765179,153641.329207
44644,471760080,47176008001,3,1,5,8,3,0,2,3,472723.30391400005,144893.16811600002
44645,471760081,47176008101,3,1,5,8,3,0,2,3,476557.39593,153521.491384
44646,471760082,47176008201,3,1,5,8,3,0,2,3,464575.85838,145372.519409
44647,471760083,47176008301,3,1,5,8,3,0,2,3,457147.305099,134826.790971
44648,471760084,47176008401,3,1,5,8,3,0,2,3,456308.597471,139260.790428
44649,471760085,47176008501,3,1,5,8,3,0,2,3,477995.18043599994,154240.518323
44650,471760086,47176008601,3,1,5,8,3,0,2,3,482308.533954,155558.734377
44651,471760087,47176008701,3,1,5,8,3,0,2,3,456787.85897299997,132789.547977
44652,471760088,47176008801,3,1,5,8,3,0,2,3,498243.978896,164906.084584
44653,471760089,47176008901,3,1,5,8,3,0,2,3,492492.84087200003,173055.05655799998
44654,471760090,47176009001,3,1,5,8,3,0,2,3,471285.519408,136624.358318
44655,471760091,47176009101,3,1,5,8,3,0,2,3,463856.96612700005,140818.682129
44656,471760092,47176009201,3,1,5,8,3,0,2,3,470806.257906,138302.08784300002
44657,471760093,47176009301,3,1,5,8,3,0,2,3,489497.456484,171137.651388
44658,471760094,47176009401,3,1,5,8,3,0,2,3,488059.67197799997,156996.788255
44659,471760095,47176009501,3,1,5,8,3,0,2,3,486262.441346,156397.599139
44660,471760096,47176009601,3,1,5,8,3,0,2,3,484585.02608900005,154839.707438
44661,471760097,47176009701,3,1,5,8,3,0,2,3,483985.94921099994,156397.599139
44662,471760098,47176009801,3,1,5,8,3,0,2,3,457626.566601,134467.277502
44663,471760099,47176009901,3,1,5,8,3,0,2,3,488179.487354,158434.842133
44664,471760100,47176010001,3,1,5,8,3,0,2,3,477635.73431,144174.141177
44665,471760101,47176010101,3,1,5,8,3,0,2,3,464216.412254,140339.33083599998
44666,471760102,47176010201,3,1,5,8,3,0,2,3,476078.13442799996,143694.78988499998
44667,471760103,47176010301,3,1,5,8,3,0,2,3,482667.980081,154959.545262
44668,471760104,47176010401,3,1,5,8,3,0,2,3,485064.287591,154600.031792
44669,471760105,47176010501,3,1,5,8,3,0,2,3,465055.11988199997,144893.16811600002
44670,471760106,47176010601,3,1,5,8,3,0,2,3,472843.11928999994,147050.248933
44671,471760107,47176010701,3,1,5,8,3,0,2,3,455829.33596899995,142017.06036099998
44672,471760108,47176010801,3,1,5,8,3,0,2,3,463856.96612700005,140459.16866
44673,471760109,47176010901,3,1,5,8,3,0,2,3,493211.733125,171736.840504
44674,471760110,47176011001,3,1,5,8,3,0,2,3,460502.135613,143335.276415
44675,471760111,47176011101,3,1,5,8,3,0,2,3,485184.102966,169459.921864
44676,471760112,47176011201,3,1,5,8,3,0,2,3,456188.782095,139260.790428
44677,471760113,47176011301,3,1,5,8,3,0,2,3,460382.320238,147529.600226
44678,471760114,47176011401,3,1,5,8,3,0,2,3,468409.950396,145132.843763
44679,471760115,47176011501,3,1,5,8,3,0,2,3,460621.95098900003,148368.46498800002
44680,471760116,47176011601,3,1,5,8,3,0,2,3,484704.84146400006,164187.057645
44681,471760117,47176011701,3,1,5,8,3,0,2,3,457267.120475,134587.115325
44682,471760118,47176011801,3,1,5,8,3,0,2,3,457866.19735200005,132909.385801
44683,471760119,47176011901,3,1,5,8,3,0,2,3,459903.058736,147769.275872
44684,471760120,47176012001,3,1,5,8,3,0,2,3,489377.641109,165625.111523
44685,471760121,47176012101,3,1,5,8,3,0,2,3,477276.288183,144293.979001
44686,471760122,47176012201,3,1,5,8,3,0,2,3,469727.91952700005,136504.520495
44687,471760123,47176012301,3,1,5,8,3,0,2,3,506631.05518100003,163827.544175
44688,471760124,47176012401,3,1,5,8,3,0,2,3,463856.96612700005,140099.65519000002
44689,471760125,47176012501,3,1,5,8,3,0,2,3,483746.31846000004,159633.22036500002
44690,471760126,47176012601,3,1,5,8,3,0,2,3,494050.440753,172216.191796
44691,471760127,47176012701,3,1,5,8,3,0,2,3,482068.90320299997,171137.651388
44692,471760128,47176012801,3,1,5,8,3,0,2,3,456787.85897299997,138182.25002
44693,471760129,47176012901,3,1,5,8,3,0,2,3,483626.50308500003,171856.678327
44694,471760130,47176013001,3,1,5,8,3,0,2,3,487580.41047600005,168261.543632
44695,471760131,47176013101,3,1,5,8,3,0,2,3,502916.77853999997,173774.083497
44696,471760132,47176013201,3,1,5,8,3,0,2,3,483147.241583,170538.462272
44697,471760133,47176013301,3,1,5,8,3,0,2,3,470087.36565299996,142855.925123
44698,471760134,47176013401,3,1,5,8,3,0,2,3,456668.043597,144533.654647
44699,471760135,47176013501,3,1,5,8,3,0,2,3,488179.487354,175331.975198
44700,471760136,47176013601,3,1,5,8,3,0,2,3,476317.765179,153641.329207
44701,471760137,47176013701,3,1,5,8,3,0,2,3,455110.443716,136864.033965
44702,471760138,47176013801,3,1,5,8,3,0,2,3,488179.487354,163827.544175
44703,471760139,47176013901,3,1,5,8,3,0,2,3,485663.364468,155438.896554
44704,471760140,47176014001,3,1,5,8,3,0,2,3,474640.349922,154000.842676
44705,471760141,47176014101,3,1,5,8,3,0,2,3,492013.57937,151364.410567
44706,471760142,47176014201,3,1,5,8,3,0,2,3,485543.549093,169819.435333
44707,471760143,47176014301,3,1,5,8,3,0,2,3,485543.549093,170059.110979
44708,471760144,47176014401,3,1,5,8,3,0,2,3,471884.596286,145732.032878
44709,471760145,47176014501,3,1,5,8,3,0,2,3,484105.764587,171976.51615
44710,471760146,47176014601,3,1,5,8,3,0,2,3,463737.15075200005,140698.84430599998
44711,471760147,47176014701,3,1,5,8,3,0,2,3,477635.73431,153281.815737
44712,471760148,47176014801,3,1,5,8,3,0,2,3,460022.874111,148488.302811
44713,471760149,47176014901,3,1,5,8,3,0,2,3,459783.24336,146810.57328699998
44714,471760150,47176015001,3,1,5,8,3,0,2,3,459903.058736,152323.113152
44715,471760151,47176015101,3,1,5,8,3,0,2,3,471884.596286,139380.628251
44716,471760152,47176015201,3,1,5,8,3,0,2,3,494649.517631,172815.380912
44717,471760153,47176015301,3,1,5,8,3,0,2,3,498124.16352,176051.00213699997
44718,471760154,47176015401,3,1,5,8,3,0,2,3,496566.56363900006,164906.084584
